node,owned_edges,dist_sum,cost,p
0,49,49.0,147.0,0.03
1,6,91.0,103.0,0.021020408163265305
2,4,93.0,101.0,0.020612244897959184
3,4,93.0,101.0,0.020612244897959184
4,6,91.0,103.0,0.021020408163265305
5,5,92.0,102.0,0.020816326530612245
6,4,92.0,100.0,0.02040816326530612
7,5,92.0,102.0,0.020816326530612245
8,3,94.0,100.0,0.02040816326530612
9,2,94.0,98.0,0.02
10,3,92.0,98.0,0.02
11,3,94.0,100.0,0.02040816326530612
12,2,93.0,97.0,0.01979591836734694
13,0,97.0,97.0,0.01979591836734694
14,7,88.0,102.0,0.020816326530612245
15,5,92.0,102.0,0.020816326530612245
16,2,93.0,97.0,0.01979591836734694
17,2,92.0,96.0,0.019591836734693877
18,2,94.0,98.0,0.02
19,5,89.0,99.0,0.02020408163265306
20,3,92.0,98.0,0.02
21,0,95.0,95.0,0.019387755102040816
22,4,90.0,98.0,0.02
23,3,93.0,99.0,0.02020408163265306
24,1,93.0,95.0,0.019387755102040816
25,0,95.0,95.0,0.019387755102040816
26,3,94.0,100.0,0.02040816326530612
27,4,93.0,101.0,0.020612244897959184
28,3,93.0,99.0,0.02020408163265306
29,2,92.0,96.0,0.019591836734693877
30,3,93.0,99.0,0.02020408163265306
31,3,90.0,96.0,0.019591836734693877
32,0,96.0,96.0,0.019591836734693877
33,2,91.0,95.0,0.019387755102040816
34,1,93.0,95.0,0.019387755102040816
35,3,89.0,95.0,0.019387755102040816
36,2,91.0,95.0,0.019387755102040816
37,2,90.0,94.0,0.019183673469387756
38,1,89.0,91.0,0.018571428571428572
39,1,94.0,96.0,0.019591836734693877
40,1,91.0,93.0,0.018979591836734692
41,0,92.0,92.0,0.018775510204081632
42,2,93.0,97.0,0.01979591836734694
43,0,92.0,92.0,0.018775510204081632
44,1,90.0,92.0,0.018775510204081632
45,2,88.0,92.0,0.018775510204081632
46,0,94.0,94.0,0.019183673469387756
47,1,90.0,92.0,0.018775510204081632
48,0,92.0,92.0,0.018775510204081632
49,0,93.0,93.0,0.018979591836734692
