u,v,owned_by
0,1,0
0,2,0
0,3,0
0,4,0
0,5,0
0,6,0
0,7,0
0,8,0
0,9,0
0,10,0
0,11,0
0,12,0
0,13,0
0,14,0
0,15,0
0,16,0
0,17,0
0,18,0
0,19,0
0,20,0
0,21,0
0,22,0
0,23,0
0,24,0
0,25,0
0,26,0
0,27,0
0,28,0
0,29,0
0,30,0
0,31,0
0,32,0
0,33,0
0,34,0
0,35,0
0,36,0
0,37,0
0,38,0
0,39,0
0,40,0
0,41,0
0,42,0
0,43,0
0,44,0
0,45,0
0,46,0
0,47,0
0,48,0
0,49,0
1,16,1
1,26,1
1,31,1
1,33,1
1,38,1
1,42,1
1,43,1
1,44,1
2,4,2
2,5,2
2,6,2
2,33,2
2,36,2
2,47,2
3,4,3
3,39,3
3,44,3
3,46,3
3,49,3
4,8,4
4,22,4
4,29,4
4,36,4
4,46,4
5,8,5
5,18,5
5,25,5
5,35,5
5,39,5
5,40,5
5,44,5
5,45,5
6,17,6
6,19,6
7,22,7
8,25,8
8,38,8
8,40,8
9,12,9
9,14,9
9,16,9
9,20,9
10,19,10
10,43,10
10,47,10
11,14,11
11,15,11
11,17,11
11,30,11
12,13,12
12,22,12
12,23,12
12,29,12
12,32,12
13,26,13
13,31,13
13,36,13
13,45,13
14,29,14
14,30,14
14,38,14
15,20,15
15,47,15
16,27,16
16,33,16
16,46,16
17,25,17
17,29,17
17,36,17
17,38,17
18,21,18
18,24,18
18,28,18
18,35,18
18,37,18
19,21,19
20,22,20
20,43,20
21,24,21
21,32,21
21,33,21
21,36,21
21,44,21
22,24,22
22,32,22
22,33,22
22,37,22
23,24,23
23,33,23
23,49,23
24,25,24
24,27,24
24,32,24
24,33,24
24,39,24
26,30,26
26,34,26
26,38,26
26,42,26
27,30,27
27,32,27
27,33,27
28,43,28
28,47,28
29,32,29
29,39,29
29,41,29
29,47,29
30,32,30
30,33,30
31,46,31
32,44,32
32,47,32
33,35,33
33,40,33
34,47,34
35,36,35
35,40,35
36,45,36
37,38,37
37,44,37
37,49,37
38,46,38
39,41,39
40,47,40
41,46,41
43,46,43
43,47,43
45,49,45
