node,owned_edges,dist_sum,cost,p
0,49,49.0,147.0,0.03
1,3,94.0,100.0,0.02040816326530612
2,5,92.0,102.0,0.020816326530612245
3,5,92.0,102.0,0.020816326530612245
4,3,94.0,100.0,0.02040816326530612
5,8,89.0,105.0,0.02142857142857143
6,5,91.0,101.0,0.020612244897959184
7,3,94.0,100.0,0.02040816326530612
8,4,92.0,100.0,0.02040816326530612
9,1,96.0,98.0,0.02
10,7,89.0,103.0,0.021020408163265305
11,2,95.0,99.0,0.02020408163265306
12,4,93.0,101.0,0.020612244897959184
13,6,89.0,101.0,0.020612244897959184
14,2,95.0,99.0,0.02020408163265306
15,2,91.0,95.0,0.019387755102040816
16,2,94.0,98.0,0.02
17,3,93.0,99.0,0.02020408163265306
18,4,93.0,101.0,0.020612244897959184
19,2,91.0,95.0,0.019387755102040816
20,2,94.0,98.0,0.02
21,5,88.0,98.0,0.02
22,1,94.0,96.0,0.019591836734693877
23,1,93.0,95.0,0.019387755102040816
24,1,93.0,95.0,0.019387755102040816
25,2,91.0,95.0,0.019387755102040816
26,3,94.0,100.0,0.02040816326530612
27,3,91.0,97.0,0.01979591836734694
28,0,95.0,95.0,0.019387755102040816
29,0,94.0,94.0,0.019183673469387756
30,3,93.0,99.0,0.02020408163265306
31,3,92.0,98.0,0.02
32,2,91.0,95.0,0.019387755102040816
33,1,96.0,98.0,0.02
34,3,93.0,99.0,0.02020408163265306
35,0,94.0,94.0,0.019183673469387756
36,1,94.0,96.0,0.019591836734693877
37,1,90.0,92.0,0.018775510204081632
38,3,92.0,98.0,0.02
39,0,93.0,93.0,0.018979591836734692
40,0,93.0,93.0,0.018979591836734692
41,1,94.0,96.0,0.019591836734693877
42,1,91.0,93.0,0.018979591836734692
43,1,92.0,94.0,0.019183673469387756
44,0,91.0,91.0,0.018571428571428572
45,0,92.0,92.0,0.018775510204081632
46,0,93.0,93.0,0.018979591836734692
47,1,89.0,91.0,0.018571428571428572
48,1,93.0,95.0,0.019387755102040816
49,0,91.0,91.0,0.018571428571428572
