u,v,owned_by
0,1,0
0,2,0
0,3,0
0,4,0
0,5,0
0,6,0
0,7,0
0,8,0
0,9,0
0,10,0
0,11,0
0,12,0
0,13,0
0,14,0
0,15,0
0,16,0
0,17,0
0,18,0
0,19,0
0,20,0
0,21,0
0,22,0
0,23,0
0,24,0
0,25,0
0,26,0
0,27,0
0,28,0
0,29,0
0,30,0
0,31,0
0,32,0
0,33,0
0,34,0
0,35,0
0,36,0
0,37,0
0,38,0
0,39,0
0,40,0
0,41,0
0,42,0
0,43,0
0,44,0
0,45,0
0,46,0
0,47,0
0,48,0
0,49,0
1,8,1
1,11,1
1,41,1
2,14,2
2,21,2
2,25,2
2,26,2
2,43,2
2,48,2
3,5,3
3,46,3
4,15,4
4,16,4
4,34,4
4,40,4
4,49,4
5,11,5
5,17,5
5,22,5
5,29,5
5,32,5
6,20,6
6,25,6
6,30,6
6,36,6
6,37,6
7,16,7
7,21,7
7,36,7
8,13,8
8,18,8
8,25,8
8,31,8
8,40,8
9,19,9
9,23,9
9,24,9
9,28,9
9,29,9
9,36,9
9,40,9
10,13,10
10,23,10
10,24,10
10,26,10
10,41,10
11,14,11
11,23,11
11,27,11
11,35,11
12,15,12
12,22,12
12,28,12
12,33,12
12,34,12
13,32,13
13,34,13
14,19,14
14,23,14
14,29,14
14,42,14
15,21,15
15,31,15
15,33,15
16,26,16
16,29,16
16,41,16
16,42,16
17,25,17
17,27,17
17,29,17
17,35,17
18,22,18
18,31,18
18,38,18
19,22,19
19,24,19
19,27,19
19,43,19
19,45,19
19,47,19
20,31,20
20,34,20
20,36,20
20,41,20
21,27,21
22,24,22
22,28,22
22,34,22
22,36,22
23,29,23
23,47,23
25,36,25
26,29,26
26,33,26
26,41,26
27,33,27
27,41,27
29,35,29
29,38,29
30,45,30
31,32,31
31,40,31
31,45,31
32,43,32
34,45,34
35,36,35
37,44,37
39,44,39
40,46,40
40,48,40
40,49,40
41,43,41
41,48,41
42,46,42
43,47,43
43,48,43
43,49,43
