u,v,owned_by
0,1,0
0,2,0
0,3,0
0,4,0
0,5,0
0,6,0
0,7,0
0,8,0
0,9,0
0,10,0
0,11,0
0,12,0
0,13,0
0,14,0
0,15,0
0,16,0
0,17,0
0,18,0
0,19,0
0,20,0
0,21,0
0,22,0
0,23,0
0,24,0
0,25,0
0,26,0
0,27,0
0,28,0
0,29,0
0,30,0
0,31,0
0,32,0
0,33,0
0,34,0
0,35,0
0,36,0
0,37,0
0,38,0
0,39,0
0,40,0
0,41,0
0,42,0
0,43,0
0,44,0
0,45,0
0,46,0
0,47,0
0,48,0
0,49,0
1,7,1
1,12,1
1,13,1
1,24,1
1,25,1
1,27,1
1,33,1
2,3,2
2,5,2
2,28,2
2,37,2
2,41,2
2,46,2
3,10,3
3,14,3
3,38,3
4,5,4
4,15,4
4,17,4
4,18,4
4,25,4
4,38,4
4,43,4
4,45,4
5,17,5
5,23,5
5,34,5
6,8,6
6,32,6
7,11,7
7,23,7
7,30,7
7,35,7
7,40,7
8,13,8
8,23,8
8,27,8
8,30,8
8,43,8
8,48,8
9,17,9
9,30,9
9,33,9
9,47,9
10,22,10
10,27,10
10,41,10
11,18,11
11,28,11
12,28,12
12,29,12
12,31,12
12,34,12
12,35,12
13,18,13
13,28,13
13,29,13
13,35,13
14,16,14
14,19,14
14,20,14
14,24,14
14,33,14
14,34,14
15,19,15
15,24,15
15,37,15
15,44,15
16,17,16
17,25,17
17,37,17
17,41,17
17,42,17
18,27,18
18,32,18
18,38,18
19,38,19
19,39,19
20,31,20
20,34,20
20,46,20
20,47,20
20,48,20
21,24,21
21,25,21
21,30,21
21,38,21
21,48,21
22,25,22
22,26,22
22,30,22
22,38,22
22,41,22
22,47,22
23,24,23
23,26,23
23,39,23
24,27,24
24,29,24
24,33,24
24,43,24
25,28,25
25,39,25
25,47,25
25,48,25
26,35,26
26,48,26
27,39,27
27,44,27
29,32,29
30,41,30
31,49,31
32,37,32
32,43,32
34,41,34
34,49,34
35,46,35
36,42,36
37,42,37
41,47,41
