u,v,owned_by
0,1,0
0,2,0
0,3,0
0,4,0
0,5,0
0,6,0
0,7,0
0,8,0
0,9,0
0,10,0
0,11,0
0,12,0
0,13,0
0,14,0
0,15,0
0,16,0
0,17,0
0,18,0
0,19,0
0,20,0
0,21,0
0,22,0
0,23,0
0,24,0
0,25,0
0,26,0
0,27,0
0,28,0
0,29,0
0,30,0
0,31,0
0,32,0
0,33,0
0,34,0
0,35,0
0,36,0
0,37,0
0,38,0
0,39,0
0,40,0
0,41,0
0,42,0
0,43,0
0,44,0
0,45,0
0,46,0
0,47,0
0,48,0
0,49,0
1,4,1
1,7,1
1,21,1
1,27,1
1,28,1
1,42,1
1,46,1
2,24,2
2,39,2
3,5,3
3,29,3
3,38,3
3,46,3
4,5,4
4,28,4
4,36,4
4,41,4
4,47,4
4,49,4
5,8,5
5,9,5
5,30,5
5,32,5
5,40,5
5,45,5
6,8,6
6,20,6
6,24,6
6,25,6
6,36,6
6,43,6
6,49,6
7,15,7
7,16,7
7,19,7
8,11,8
8,17,8
8,23,8
8,24,8
8,28,8
8,34,8
8,43,8
9,12,9
9,15,9
9,16,9
9,18,9
9,19,9
9,20,9
9,26,9
9,33,9
9,34,9
10,26,10
10,36,10
10,40,10
10,43,10
10,48,10
11,15,11
11,23,11
11,40,11
12,14,12
12,30,12
12,40,12
12,46,12
13,29,13
13,31,13
13,32,13
13,33,13
13,37,13
14,31,14
14,41,14
15,17,15
15,19,15
15,20,15
15,25,15
15,30,15
16,25,16
16,39,16
17,30,17
17,36,17
17,49,17
18,22,18
18,47,18
19,24,19
19,35,19
20,23,20
21,35,21
21,39,21
22,28,22
22,38,22
22,42,22
23,35,23
23,36,23
23,41,23
24,44,24
25,31,25
25,33,25
25,34,25
25,37,25
26,35,26
26,41,26
26,44,26
26,45,26
26,47,26
26,49,26
27,34,27
27,42,27
28,30,28
28,34,28
29,49,29
30,39,30
31,33,31
31,48,31
31,49,31
32,34,32
32,40,32
32,48,32
33,40,33
33,48,33
34,38,34
35,42,35
35,46,35
36,39,36
37,44,37
38,48,38
39,42,39
39,46,39
40,44,40
40,45,40
40,47,40
41,48,41
45,47,45
