u,v,owned_by
0,1,0
0,2,0
0,3,0
0,4,0
0,5,0
0,6,0
0,7,0
0,8,0
0,9,0
0,10,0
0,11,0
0,12,0
0,13,0
0,14,0
0,15,0
0,16,0
0,17,0
0,18,0
0,19,0
0,20,0
0,21,0
0,22,0
0,23,0
0,24,0
0,25,0
0,26,0
0,27,0
0,28,0
0,29,0
0,30,0
0,31,0
0,32,0
0,33,0
0,34,0
0,35,0
0,36,0
0,37,0
0,38,0
0,39,0
0,40,0
0,41,0
0,42,0
0,43,0
0,44,0
0,45,0
0,46,0
0,47,0
0,48,0
0,49,0
1,23,1
1,36,1
2,6,2
2,13,2
2,15,2
2,23,2
2,39,2
2,43,2
2,44,2
3,37,3
4,13,4
4,14,4
4,15,4
4,19,4
4,22,4
5,8,5
5,10,5
5,12,5
5,13,5
5,18,5
5,30,5
5,34,5
5,41,5
6,9,6
6,24,6
6,29,6
6,31,6
6,43,6
7,32,7
7,41,7
7,45,7
8,9,8
8,13,8
8,23,8
8,24,8
9,32,9
9,38,9
9,40,9
9,48,9
10,18,10
11,24,11
11,27,11
11,36,11
11,39,11
11,40,11
12,13,12
12,18,12
12,29,12
12,32,12
13,40,13
13,48,13
14,18,14
14,26,14
14,29,14
14,35,14
14,37,14
14,47,14
15,17,15
15,28,15
15,33,15
15,44,15
16,18,16
16,19,16
16,38,16
16,39,16
17,20,17
17,48,17
18,28,18
19,23,19
19,32,19
19,38,19
19,49,19
20,21,20
20,31,20
20,39,20
21,23,21
21,24,21
21,25,21
21,27,21
21,38,21
21,49,21
22,39,22
22,41,22
22,43,22
23,25,23
23,35,23
23,41,23
24,27,24
24,29,24
24,39,24
24,42,24
24,44,24
25,29,25
25,30,25
25,34,25
26,36,26
27,32,27
28,33,28
28,40,28
29,32,29
29,41,29
31,43,31
31,48,31
32,41,32
32,44,32
33,47,33
35,43,35
35,47,35
36,37,36
36,43,36
37,48,37
38,45,38
39,49,39
40,44,40
41,46,41
42,44,42
42,45,42
42,48,42
47,48,47
47,49,47
