u,v,owned_by
0,1,0
0,2,0
0,3,0
0,4,0
0,5,0
0,6,0
0,7,0
0,8,0
0,9,0
0,10,0
0,11,0
0,12,0
0,13,0
0,14,0
0,15,0
0,16,0
0,17,0
0,18,0
0,19,0
0,20,0
0,21,0
0,22,0
0,23,0
0,24,0
0,25,0
0,26,0
0,27,0
0,28,0
0,29,0
0,30,0
0,31,0
0,32,0
0,33,0
0,34,0
0,35,0
0,36,0
0,37,0
0,38,0
0,39,0
0,40,0
0,41,0
0,42,0
0,43,0
0,44,0
0,45,0
0,46,0
0,47,0
0,48,0
0,49,0
1,3,1
1,7,1
1,14,1
1,16,1
1,31,1
1,43,1
1,49,1
2,9,2
2,10,2
2,34,2
2,37,2
2,41,2
3,7,3
3,11,3
3,12,3
3,13,3
3,17,3
3,19,3
3,35,3
4,20,4
4,23,4
4,25,4
4,32,4
4,37,4
4,39,4
4,49,4
5,8,5
5,10,5
5,15,5
5,17,5
5,31,5
5,41,5
6,10,6
6,22,6
6,37,6
7,29,7
7,35,7
7,43,7
8,12,8
8,27,8
8,28,8
8,34,8
9,26,9
9,36,9
9,42,9
9,48,9
10,11,10
10,14,10
10,20,10
10,22,10
10,26,10
10,28,10
10,34,10
10,36,10
11,20,11
11,26,11
11,31,11
11,35,11
11,49,11
12,20,12
12,24,12
12,28,12
12,35,12
12,47,12
13,46,13
14,43,14
15,27,15
15,44,15
15,47,15
16,28,16
16,35,16
16,37,16
16,39,16
16,46,16
17,19,17
17,29,17
17,35,17
18,19,18
18,36,18
18,39,18
18,40,18
19,40,19
19,41,19
19,44,19
20,36,20
20,46,20
21,32,21
22,24,22
23,30,23
23,31,23
23,37,23
23,39,23
24,34,24
24,46,24
25,38,25
26,33,26
26,38,26
26,42,26
27,46,27
28,30,28
28,36,28
28,41,28
29,30,29
29,31,29
29,34,29
30,49,30
32,37,32
32,42,32
33,41,33
34,36,34
34,40,34
34,44,34
35,49,35
36,43,36
41,43,41
42,43,42
45,46,45
45,48,45
46,48,46
