u,v,owned_by
0,1,0
0,2,0
0,3,0
0,4,0
0,5,0
0,6,0
0,7,0
0,8,0
0,9,0
0,10,0
0,11,0
0,12,0
0,13,0
0,14,0
0,15,0
0,16,0
0,17,0
0,18,0
0,19,0
0,20,0
0,21,0
0,22,0
0,23,0
0,24,0
0,25,0
0,26,0
0,27,0
0,28,0
0,29,0
0,30,0
0,31,0
0,32,0
0,33,0
0,34,0
0,35,0
0,36,0
0,37,0
0,38,0
0,39,0
0,40,0
0,41,0
0,42,0
0,43,0
0,44,0
0,45,0
0,46,0
0,47,0
0,48,0
0,49,0
1,36,1
1,43,1
2,3,2
2,4,2
2,5,2
2,9,2
2,43,2
3,6,3
3,8,3
3,39,3
3,45,3
3,46,3
3,47,3
4,6,4
4,7,4
4,13,4
4,15,4
4,18,4
4,28,4
4,31,4
4,35,4
5,10,5
5,21,5
5,27,5
5,38,5
5,43,5
5,47,5
6,35,6
7,23,7
7,29,7
7,38,7
8,13,8
8,35,8
8,36,8
9,10,9
9,12,9
9,21,9
9,42,9
9,44,9
9,46,9
10,11,10
10,30,10
10,35,10
11,45,11
12,20,12
12,22,12
12,25,12
13,17,13
13,26,13
13,49,13
14,32,14
14,38,14
14,39,14
14,43,14
14,44,14
15,17,15
15,24,15
15,31,15
15,37,15
15,40,15
15,43,15
16,24,16
16,26,16
16,43,16
17,20,17
17,22,17
17,37,17
18,21,18
18,40,18
18,43,18
18,47,18
19,41,19
20,27,20
20,28,20
20,31,20
20,35,20
20,42,20
20,43,20
21,33,21
21,36,21
21,43,21
22,23,22
22,32,22
22,45,22
23,27,23
23,41,23
23,48,23
24,32,24
24,33,24
25,26,25
25,28,25
25,32,25
25,37,25
25,46,25
26,49,26
27,41,27
27,44,27
28,48,28
29,40,29
29,45,29
29,47,29
29,48,29
30,31,30
30,42,30
30,49,30
31,36,31
31,40,31
31,45,31
31,49,31
32,38,32
32,39,32
33,41,33
33,43,33
33,45,33
33,46,33
33,47,33
34,37,34
34,45,34
35,49,35
36,47,36
37,39,37
37,40,37
42,43,42
42,49,42
43,48,43
44,46,44
46,49,46
