u,v,owned_by
0,1,0
0,2,0
0,3,0
0,4,0
0,5,0
0,6,0
0,7,0
0,8,0
0,9,0
0,10,0
0,11,0
0,12,0
0,13,0
0,14,0
0,15,0
0,16,0
0,17,0
0,18,0
0,19,0
0,20,0
0,21,0
0,22,0
0,23,0
0,24,0
0,25,0
0,26,0
0,27,0
0,28,0
0,29,0
0,30,0
0,31,0
0,32,0
0,33,0
0,34,0
0,35,0
0,36,0
0,37,0
0,38,0
0,39,0
0,40,0
0,41,0
0,42,0
0,43,0
0,44,0
0,45,0
0,46,0
0,47,0
0,48,0
0,49,0
1,7,1
1,8,1
1,10,1
1,31,1
1,45,1
2,8,2
2,27,2
2,42,2
2,43,2
3,10,3
3,13,3
3,15,3
3,16,3
3,19,3
3,28,3
3,29,3
3,45,3
4,32,4
4,46,4
5,24,5
5,27,5
5,34,5
6,10,6
6,18,6
6,22,6
6,30,6
7,21,7
7,24,7
7,31,7
7,36,7
7,46,7
7,48,7
8,27,8
8,39,8
9,13,9
9,17,9
10,14,10
10,16,10
10,22,10
10,38,10
10,42,10
10,47,10
11,46,11
12,15,12
12,20,12
12,36,12
13,20,13
13,23,13
13,27,13
13,38,13
13,45,13
14,32,14
14,39,14
14,45,14
15,25,15
15,37,15
15,48,15
16,24,16
16,26,16
16,29,16
16,43,16
17,28,17
17,29,17
17,44,17
18,25,18
18,30,18
18,32,18
18,36,18
18,42,18
18,43,18
19,34,19
19,35,19
19,43,19
19,48,19
20,28,20
20,42,20
20,46,20
20,49,20
21,26,21
21,40,21
21,42,21
21,48,21
22,25,22
23,28,23
25,28,25
25,34,25
25,39,25
25,43,25
26,29,26
27,33,27
28,37,28
28,44,28
28,45,28
28,47,28
29,46,29
29,48,29
30,38,30
30,42,30
30,44,30
30,49,30
32,35,32
32,46,32
33,46,33
33,47,33
34,47,34
37,47,37
38,40,38
38,41,38
39,40,39
39,47,39
40,44,40
40,46,40
41,42,41
42,44,42
43,46,43
44,47,44
