u,v,owned_by
0,1,0
0,2,0
0,3,0
0,4,0
0,5,0
0,6,0
0,7,0
0,8,0
0,9,0
0,10,0
0,11,0
0,12,0
0,13,0
0,14,0
0,15,0
0,16,0
0,17,0
0,18,0
0,19,0
0,20,0
0,21,0
0,22,0
0,23,0
0,24,0
0,25,0
0,26,0
0,27,0
0,28,0
0,29,0
0,30,0
0,31,0
0,32,0
0,33,0
0,34,0
0,35,0
0,36,0
0,37,0
0,38,0
0,39,0
0,40,0
0,41,0
0,42,0
0,43,0
0,44,0
0,45,0
0,46,0
0,47,0
0,48,0
0,49,0
1,31,1
1,32,1
1,40,1
2,13,2
2,15,2
2,37,2
2,39,2
2,45,2
3,6,3
3,8,3
3,13,3
3,21,3
3,25,3
4,29,4
4,32,4
4,37,4
5,15,5
5,19,5
5,21,5
5,24,5
5,35,5
5,39,5
5,40,5
5,42,5
6,10,6
6,17,6
6,24,6
6,43,6
6,48,6
7,21,7
7,28,7
7,49,7
8,19,8
8,21,8
8,42,8
8,48,8
9,43,9
10,15,10
10,20,10
10,23,10
10,40,10
10,44,10
10,46,10
10,47,10
11,27,11
11,35,11
12,19,12
12,22,12
12,25,12
12,45,12
13,15,13
13,23,13
13,27,13
13,28,13
13,38,13
13,46,13
14,32,14
14,39,14
15,16,15
15,44,15
16,30,16
16,44,16
17,22,17
17,25,17
17,43,17
18,19,18
18,24,18
18,41,18
18,47,18
19,29,19
19,32,19
20,46,20
20,49,20
21,25,21
21,31,21
21,36,21
21,42,21
21,43,21
22,23,22
23,47,23
24,41,24
25,29,25
25,36,25
26,27,26
26,35,26
26,42,26
27,37,27
27,40,27
27,44,27
30,34,30
30,37,30
30,49,30
31,39,31
31,42,31
31,45,31
32,37,32
32,47,32
33,38,33
34,37,34
34,45,34
34,49,34
36,47,36
37,44,37
38,45,38
38,46,38
38,47,38
41,47,41
42,49,42
43,44,43
47,48,47
48,49,48
