node,owned_edges,dist_sum,cost,p
0,49,49.0,147.0,0.03
1,2,95.0,99.0,0.02020408163265306
2,4,93.0,101.0,0.020612244897959184
3,5,92.0,102.0,0.020816326530612245
4,4,93.0,101.0,0.020612244897959184
5,7,90.0,104.0,0.02122448979591837
6,1,95.0,97.0,0.01979591836734694
7,3,94.0,100.0,0.02040816326530612
8,6,90.0,102.0,0.020816326530612245
9,1,95.0,97.0,0.01979591836734694
10,6,90.0,102.0,0.020816326530612245
11,1,94.0,96.0,0.019591836734693877
12,2,93.0,97.0,0.01979591836734694
13,4,92.0,100.0,0.02040816326530612
14,2,95.0,99.0,0.02020408163265306
15,5,91.0,101.0,0.020612244897959184
16,1,96.0,98.0,0.02
17,3,93.0,99.0,0.02020408163265306
18,4,89.0,97.0,0.01979591836734694
19,5,91.0,101.0,0.020612244897959184
20,3,94.0,100.0,0.02040816326530612
21,3,93.0,99.0,0.02020408163265306
22,2,95.0,99.0,0.02020408163265306
23,1,95.0,97.0,0.01979591836734694
24,2,92.0,96.0,0.019591836734693877
25,0,97.0,97.0,0.01979591836734694
26,5,89.0,99.0,0.02020408163265306
27,2,95.0,99.0,0.02020408163265306
28,2,92.0,96.0,0.019591836734693877
29,0,93.0,93.0,0.018979591836734692
30,3,91.0,97.0,0.01979591836734694
31,1,92.0,94.0,0.019183673469387756
32,0,95.0,95.0,0.019387755102040816
33,1,94.0,96.0,0.019591836734693877
34,2,94.0,98.0,0.02
35,1,92.0,94.0,0.019183673469387756
36,1,93.0,95.0,0.019387755102040816
37,3,92.0,98.0,0.02
38,1,93.0,95.0,0.019387755102040816
39,1,95.0,97.0,0.01979591836734694
40,2,90.0,94.0,0.019183673469387756
41,1,90.0,92.0,0.018775510204081632
42,1,92.0,94.0,0.019183673469387756
43,1,91.0,93.0,0.018979591836734692
44,0,94.0,94.0,0.019183673469387756
45,0,94.0,94.0,0.019183673469387756
46,0,90.0,90.0,0.018367346938775512
47,1,91.0,93.0,0.018979591836734692
48,0,93.0,93.0,0.018979591836734692
49,0,89.0,89.0,0.018163265306122448
