node,owned_edges,dist_sum,cost,p
0,49,49.0,147.0,0.03
1,4,93.0,101.0,0.020612244897959184
2,2,95.0,99.0,0.02020408163265306
3,3,94.0,100.0,0.02040816326530612
4,4,93.0,101.0,0.020612244897959184
5,6,91.0,103.0,0.021020408163265305
6,3,94.0,100.0,0.02040816326530612
7,2,95.0,99.0,0.02020408163265306
8,2,93.0,97.0,0.01979591836734694
9,7,89.0,103.0,0.021020408163265305
10,4,93.0,101.0,0.020612244897959184
11,6,90.0,102.0,0.020816326530612245
12,4,93.0,101.0,0.020612244897959184
13,5,92.0,102.0,0.020816326530612245
14,3,91.0,97.0,0.01979591836734694
15,7,89.0,103.0,0.021020408163265305
16,3,93.0,99.0,0.02020408163265306
17,2,95.0,99.0,0.02020408163265306
18,3,94.0,100.0,0.02040816326530612
19,2,94.0,98.0,0.02
20,4,92.0,100.0,0.02040816326530612
21,5,88.0,98.0,0.02
22,6,90.0,102.0,0.020816326530612245
23,3,92.0,98.0,0.02
24,2,93.0,97.0,0.01979591836734694
25,2,93.0,97.0,0.01979591836734694
26,0,95.0,95.0,0.019387755102040816
27,3,91.0,97.0,0.01979591836734694
28,3,88.0,94.0,0.019183673469387756
29,0,94.0,94.0,0.019183673469387756
30,2,93.0,97.0,0.01979591836734694
31,1,94.0,96.0,0.019591836734693877
32,1,93.0,95.0,0.019387755102040816
33,1,92.0,94.0,0.019183673469387756
34,2,93.0,97.0,0.01979591836734694
35,1,93.0,95.0,0.019387755102040816
36,4,91.0,99.0,0.02020408163265306
37,1,90.0,92.0,0.018775510204081632
38,1,93.0,95.0,0.019387755102040816
39,1,92.0,94.0,0.019183673469387756
40,0,93.0,93.0,0.018979591836734692
41,1,89.0,91.0,0.018571428571428572
42,0,97.0,97.0,0.01979591836734694
43,1,92.0,94.0,0.019183673469387756
44,1,93.0,95.0,0.019387755102040816
45,0,89.0,89.0,0.018163265306122448
46,1,88.0,90.0,0.018367346938775512
47,1,90.0,92.0,0.018775510204081632
48,1,90.0,92.0,0.018775510204081632
49,0,89.0,89.0,0.018163265306122448
