u,v,owned_by
0,1,0
0,2,0
0,3,0
0,4,0
0,5,0
0,6,0
0,7,0
0,8,0
0,9,0
0,10,0
0,11,0
0,12,0
0,13,0
0,14,0
0,15,0
0,16,0
0,17,0
0,18,0
0,19,0
0,20,0
0,21,0
0,22,0
0,23,0
0,24,0
0,25,0
0,26,0
0,27,0
0,28,0
0,29,0
0,30,0
0,31,0
0,32,0
0,33,0
0,34,0
0,35,0
0,36,0
0,37,0
0,38,0
0,39,0
0,40,0
0,41,0
0,42,0
0,43,0
0,44,0
0,45,0
0,46,0
0,47,0
0,48,0
0,49,0
1,23,1
1,26,1
1,40,1
2,3,2
2,7,2
2,8,2
2,14,2
2,22,2
2,25,2
2,26,2
3,10,3
3,16,3
3,37,3
3,39,3
3,49,3
4,5,4
4,13,4
4,14,4
4,18,4
4,24,4
4,28,4
4,31,4
4,40,4
5,45,5
6,17,6
6,29,6
6,30,6
6,40,6
6,44,6
7,11,7
7,16,7
7,28,7
7,35,7
7,48,7
8,16,8
8,29,8
8,33,8
8,42,8
8,46,8
9,12,9
9,25,9
9,39,9
10,17,10
10,18,10
11,30,11
11,45,11
12,17,12
12,23,12
13,29,13
14,18,14
14,41,14
14,45,14
15,16,15
15,20,15
15,23,15
15,38,15
16,30,16
16,35,16
16,44,16
16,47,16
17,30,17
18,21,18
18,25,18
18,32,18
18,38,18
18,39,18
18,44,18
19,30,19
20,21,20
20,37,20
21,37,21
21,39,21
23,25,23
23,31,23
24,28,24
24,44,24
25,31,25
25,38,25
26,33,26
26,37,26
27,37,27
27,42,27
28,29,28
28,32,28
28,49,28
29,35,29
29,36,29
29,47,29
29,49,29
30,43,30
30,47,30
30,48,30
31,40,31
32,34,32
32,43,32
32,49,32
33,45,33
33,46,33
33,48,33
34,45,34
35,45,35
36,42,36
37,42,37
37,45,37
37,46,37
37,47,37
38,46,38
39,48,39
41,44,41
42,43,42
42,48,42
45,47,45
45,48,45
46,47,46
