node,owned_edges,dist_sum,cost,p
0,49,49.0,147.0,0.03
1,3,94.0,100.0,0.02040816326530612
2,4,93.0,101.0,0.020612244897959184
3,5,92.0,102.0,0.020816326530612245
4,2,94.0,98.0,0.02
5,2,95.0,99.0,0.02020408163265306
6,3,94.0,100.0,0.02040816326530612
7,1,96.0,98.0,0.02
8,5,90.0,100.0,0.02040816326530612
9,8,89.0,105.0,0.02142857142857143
10,9,88.0,106.0,0.02163265306122449
11,5,91.0,101.0,0.020612244897959184
12,3,93.0,99.0,0.02020408163265306
13,1,95.0,97.0,0.01979591836734694
14,3,92.0,98.0,0.02
15,7,88.0,102.0,0.020816326530612245
16,2,93.0,97.0,0.01979591836734694
17,3,94.0,100.0,0.02040816326530612
18,1,95.0,97.0,0.01979591836734694
19,2,93.0,97.0,0.01979591836734694
20,5,90.0,100.0,0.02040816326530612
21,6,89.0,101.0,0.020612244897959184
22,3,93.0,99.0,0.02020408163265306
23,3,90.0,96.0,0.019591836734693877
24,0,94.0,94.0,0.019183673469387756
25,1,94.0,96.0,0.019591836734693877
26,0,95.0,95.0,0.019387755102040816
27,2,93.0,97.0,0.01979591836734694
28,3,93.0,99.0,0.02020408163265306
29,6,91.0,103.0,0.021020408163265305
30,1,95.0,97.0,0.01979591836734694
31,1,94.0,96.0,0.019591836734693877
32,1,91.0,93.0,0.018979591836734692
33,2,93.0,97.0,0.01979591836734694
34,1,92.0,94.0,0.019183673469387756
35,0,92.0,92.0,0.018775510204081632
36,2,95.0,99.0,0.02020408163265306
37,0,92.0,92.0,0.018775510204081632
38,1,95.0,97.0,0.01979591836734694
39,3,92.0,98.0,0.02
40,1,93.0,95.0,0.019387755102040816
41,1,90.0,92.0,0.018775510204081632
42,1,92.0,94.0,0.019183673469387756
43,0,91.0,91.0,0.018571428571428572
44,1,90.0,92.0,0.018775510204081632
45,2,90.0,94.0,0.019183673469387756
46,0,88.0,88.0,0.017959183673469388
47,1,90.0,92.0,0.018775510204081632
48,0,94.0,94.0,0.019183673469387756
49,0,89.0,89.0,0.018163265306122448
