u,v,owned_by
0,1,0
0,2,0
0,3,0
0,4,0
0,5,0
0,6,0
0,7,0
0,8,0
0,9,0
0,10,0
0,11,0
0,12,0
0,13,0
0,14,0
0,15,0
0,16,0
0,17,0
0,18,0
0,19,0
0,20,0
0,21,0
0,22,0
0,23,0
0,24,0
0,25,0
0,26,0
0,27,0
0,28,0
0,29,0
0,30,0
0,31,0
0,32,0
0,33,0
0,34,0
0,35,0
0,36,0
0,37,0
0,38,0
0,39,0
0,40,0
0,41,0
0,42,0
0,43,0
0,44,0
0,45,0
0,46,0
0,47,0
0,48,0
0,49,0
1,20,1
1,33,1
1,36,1
1,43,1
1,49,1
2,4,2
2,21,2
2,23,2
2,26,2
2,44,2
2,47,2
2,48,2
3,4,3
3,8,3
3,16,3
3,22,3
3,30,3
3,40,3
3,42,3
4,7,4
4,12,4
4,36,4
4,38,4
5,7,5
5,18,5
5,23,5
5,29,5
5,34,5
5,37,5
5,44,5
6,30,6
6,31,6
7,36,7
7,43,7
8,11,8
8,14,8
8,16,8
8,22,8
9,35,9
9,43,9
10,39,10
10,45,10
10,46,10
11,29,11
12,15,12
12,28,12
12,33,12
12,46,12
12,48,12
13,16,13
13,20,13
13,28,13
13,43,13
13,44,13
13,45,13
14,23,14
14,41,14
14,49,14
15,20,15
15,47,15
16,47,16
17,46,17
18,46,18
19,21,19
19,32,19
19,39,19
19,40,19
19,49,19
21,30,21
21,42,21
23,28,23
23,49,23
24,32,24
24,44,24
25,35,25
25,45,25
25,47,25
26,40,26
26,41,26
26,45,26
26,47,26
27,44,27
28,33,28
28,47,28
28,49,28
29,44,29
30,32,30
33,45,33
33,46,33
34,42,34
34,43,34
34,45,34
34,49,34
35,40,35
35,47,35
35,48,35
36,41,36
36,49,36
37,44,37
40,46,40
42,46,42
43,48,43
43,49,43
44,45,44
46,47,46
47,48,47
