u,v,owned_by
0,1,0
0,2,0
0,3,0
0,4,0
0,5,0
0,6,0
0,7,0
0,8,0
0,9,0
0,10,0
0,11,0
0,12,0
0,13,0
0,14,0
0,15,0
0,16,0
0,17,0
0,18,0
0,19,0
0,20,0
0,21,0
0,22,0
0,23,0
0,24,0
0,25,0
0,26,0
0,27,0
0,28,0
0,29,0
0,30,0
0,31,0
0,32,0
0,33,0
0,34,0
0,35,0
0,36,0
0,37,0
0,38,0
0,39,0
0,40,0
0,41,0
0,42,0
0,43,0
0,44,0
0,45,0
0,46,0
0,47,0
0,48,0
0,49,0
1,6,1
1,16,1
1,17,1
1,28,1
1,31,1
1,47,1
2,9,2
2,10,2
2,15,2
3,10,3
3,23,3
3,24,3
3,25,3
3,31,3
3,42,3
4,6,4
4,14,4
4,31,4
4,39,4
4,42,4
4,46,4
5,25,5
5,33,5
5,36,5
5,41,5
5,44,5
6,9,6
6,16,6
6,37,6
6,48,6
7,8,7
7,40,7
8,22,8
8,34,8
8,35,8
8,36,8
9,16,9
9,20,9
9,23,9
10,21,10
10,48,10
11,15,11
11,28,11
11,32,11
11,37,11
11,42,11
11,43,11
11,48,11
12,17,12
12,20,12
12,26,12
13,30,13
14,32,14
14,42,14
14,47,14
15,32,15
15,48,15
17,18,17
17,25,17
17,46,17
17,48,17
18,27,18
18,36,18
18,49,18
19,43,19
19,47,19
20,23,20
20,35,20
20,42,20
20,48,20
21,26,21
21,27,21
21,34,21
21,37,21
21,42,21
21,44,21
21,49,21
22,34,22
22,44,22
23,31,23
24,29,24
25,45,25
26,35,26
26,37,26
27,29,27
27,37,27
28,32,28
28,45,28
28,48,28
28,49,28
29,47,29
31,35,31
31,41,31
31,42,31
31,44,31
31,45,31
32,34,32
32,41,32
32,46,32
33,34,33
34,46,34
35,38,35
35,41,35
35,46,35
35,48,35
35,49,35
36,40,36
36,41,36
36,43,36
38,47,38
38,48,38
39,44,39
39,46,39
39,49,39
40,44,40
40,46,40
41,46,41
41,47,41
44,47,44
47,49,47
