node,owned_edges,dist_sum,cost,p
0,49,49.0,147.0,0.03
1,3,94.0,100.0,0.02040816326530612
2,4,93.0,101.0,0.020612244897959184
3,2,95.0,99.0,0.02020408163265306
4,4,93.0,101.0,0.020612244897959184
5,8,89.0,105.0,0.02142857142857143
6,5,92.0,102.0,0.020816326530612245
7,5,92.0,102.0,0.020816326530612245
8,4,93.0,101.0,0.020612244897959184
9,2,92.0,96.0,0.019591836734693877
10,4,93.0,101.0,0.020612244897959184
11,3,94.0,100.0,0.02040816326530612
12,1,96.0,98.0,0.02
13,3,91.0,97.0,0.01979591836734694
14,1,95.0,97.0,0.01979591836734694
15,3,93.0,99.0,0.02020408163265306
16,5,92.0,102.0,0.020816326530612245
17,4,93.0,101.0,0.020612244897959184
18,1,95.0,97.0,0.01979591836734694
19,2,94.0,98.0,0.02
20,1,95.0,97.0,0.01979591836734694
21,2,93.0,97.0,0.01979591836734694
22,3,93.0,99.0,0.02020408163265306
23,1,94.0,96.0,0.019591836734693877
24,3,92.0,98.0,0.02
25,0,96.0,96.0,0.019591836734693877
26,0,92.0,92.0,0.018775510204081632
27,2,94.0,98.0,0.02
28,3,93.0,99.0,0.02020408163265306
29,1,93.0,95.0,0.019387755102040816
30,3,87.0,93.0,0.018979591836734692
31,2,94.0,98.0,0.02
32,2,91.0,95.0,0.019387755102040816
33,1,91.0,93.0,0.018979591836734692
34,2,92.0,96.0,0.019591836734693877
35,1,91.0,93.0,0.018979591836734692
36,2,91.0,95.0,0.019387755102040816
37,1,93.0,95.0,0.019387755102040816
38,1,92.0,94.0,0.019183673469387756
39,0,93.0,93.0,0.018979591836734692
40,3,90.0,96.0,0.019591836734693877
41,0,95.0,95.0,0.019387755102040816
42,1,93.0,95.0,0.019387755102040816
43,1,93.0,95.0,0.019387755102040816
44,0,94.0,94.0,0.019183673469387756
45,0,94.0,94.0,0.019183673469387756
46,0,93.0,93.0,0.018979591836734692
47,0,95.0,95.0,0.019387755102040816
48,0,93.0,93.0,0.018979591836734692
49,0,94.0,94.0,0.019183673469387756
