node,owned_edges,dist_sum,cost,p
0,49,49.0,147.0,0.03
1,3,94.0,100.0,0.02040816326530612
2,4,93.0,101.0,0.020612244897959184
3,7,90.0,104.0,0.02122448979591837
4,3,94.0,100.0,0.02040816326530612
5,3,92.0,98.0,0.02
6,3,92.0,98.0,0.02
7,4,93.0,101.0,0.020612244897959184
8,4,93.0,101.0,0.020612244897959184
9,3,94.0,100.0,0.02040816326530612
10,2,95.0,99.0,0.02020408163265306
11,1,95.0,97.0,0.01979591836734694
12,3,93.0,99.0,0.02020408163265306
13,2,92.0,96.0,0.019591836734693877
14,3,94.0,100.0,0.02040816326530612
15,1,94.0,96.0,0.019591836734693877
16,2,95.0,99.0,0.02020408163265306
17,3,92.0,98.0,0.02
18,6,90.0,102.0,0.020816326530612245
19,2,94.0,98.0,0.02
20,4,91.0,99.0,0.02020408163265306
21,2,93.0,97.0,0.01979591836734694
22,2,93.0,97.0,0.01979591836734694
23,3,94.0,100.0,0.02040816326530612
24,3,92.0,98.0,0.02
25,1,92.0,94.0,0.019183673469387756
26,3,93.0,99.0,0.02020408163265306
27,3,93.0,99.0,0.02020408163265306
28,3,90.0,96.0,0.019591836734693877
29,0,93.0,93.0,0.018979591836734692
30,3,91.0,97.0,0.01979591836734694
31,1,95.0,97.0,0.01979591836734694
32,1,95.0,97.0,0.01979591836734694
33,2,92.0,96.0,0.019591836734693877
34,1,95.0,97.0,0.01979591836734694
35,1,95.0,97.0,0.01979591836734694
36,1,91.0,93.0,0.018979591836734692
37,2,91.0,95.0,0.019387755102040816
38,0,92.0,92.0,0.018775510204081632
39,0,94.0,94.0,0.019183673469387756
40,0,94.0,94.0,0.019183673469387756
41,1,92.0,94.0,0.019183673469387756
42,0,93.0,93.0,0.018979591836734692
43,1,95.0,97.0,0.01979591836734694
44,0,96.0,96.0,0.019591836734693877
45,0,92.0,92.0,0.018775510204081632
46,0,95.0,95.0,0.019387755102040816
47,0,93.0,93.0,0.018979591836734692
48,0,93.0,93.0,0.018979591836734692
49,0,92.0,92.0,0.018775510204081632
