u,v,owned_by
0,1,0
0,2,0
0,3,0
0,4,0
0,5,0
0,6,0
0,7,0
0,8,0
0,9,0
0,10,0
0,11,0
0,12,0
0,13,0
0,14,0
0,15,0
0,16,0
0,17,0
0,18,0
0,19,0
0,20,0
0,21,0
0,22,0
0,23,0
0,24,0
0,25,0
0,26,0
0,27,0
0,28,0
0,29,0
0,30,0
0,31,0
0,32,0
0,33,0
0,34,0
0,35,0
0,36,0
0,37,0
0,38,0
0,39,0
0,40,0
0,41,0
0,42,0
0,43,0
0,44,0
0,45,0
0,46,0
0,47,0
0,48,0
0,49,0
1,12,1
1,14,1
1,41,1
1,42,1
1,43,1
2,14,2
2,18,2
2,24,2
2,26,2
2,49,2
3,17,3
3,20,3
3,25,3
4,6,4
4,12,4
4,15,4
4,36,4
4,40,4
4,45,4
5,7,5
5,22,5
5,33,5
5,47,5
6,26,6
7,19,7
7,41,7
7,42,7
8,10,8
9,26,9
9,27,9
9,32,9
9,42,9
9,45,9
10,28,10
10,37,10
10,39,10
11,19,11
11,21,11
11,24,11
11,30,11
11,35,11
11,36,11
11,46,11
11,48,11
12,34,12
12,44,12
13,21,13
13,42,13
14,38,14
14,41,14
14,45,14
14,47,14
15,28,15
15,40,15
15,45,15
15,48,15
16,29,16
16,30,16
16,33,16
16,36,16
16,49,16
17,23,17
17,25,17
17,34,17
17,45,17
17,46,17
18,26,18
18,42,18
18,45,18
19,22,19
19,23,19
19,47,19
20,44,20
21,23,21
21,25,21
21,40,21
22,39,22
23,26,23
23,32,23
23,39,23
23,49,23
24,35,24
24,38,24
24,39,24
26,37,26
26,40,26
27,40,27
27,41,27
27,43,27
27,44,27
27,46,27
27,47,27
27,49,27
28,33,28
28,40,28
28,46,28
30,33,30
30,38,30
30,45,30
31,39,31
32,36,32
33,44,33
34,41,34
34,42,34
36,42,36
37,39,37
39,41,39
40,42,40
43,46,43
46,49,46
47,48,47
