u,v,owned_by
0,1,0
0,2,0
0,3,0
0,4,0
0,5,0
0,6,0
0,7,0
0,8,0
0,9,0
0,10,0
0,11,0
0,12,0
0,13,0
0,14,0
0,15,0
0,16,0
0,17,0
0,18,0
0,19,0
0,20,0
0,21,0
0,22,0
0,23,0
0,24,0
0,25,0
0,26,0
0,27,0
0,28,0
0,29,0
0,30,0
0,31,0
0,32,0
0,33,0
0,34,0
0,35,0
0,36,0
0,37,0
0,38,0
0,39,0
0,40,0
0,41,0
0,42,0
0,43,0
0,44,0
0,45,0
0,46,0
0,47,0
0,48,0
0,49,0
1,14,1
1,24,1
1,25,1
1,33,1
1,34,1
1,41,1
2,17,2
2,18,2
2,27,2
2,30,2
2,31,2
3,10,3
3,11,3
3,37,3
3,38,3
3,43,3
3,44,3
4,17,4
4,25,4
4,27,4
4,29,4
4,35,4
5,7,5
5,12,5
5,18,5
5,25,5
5,27,5
5,31,5
5,44,5
6,8,6
6,12,6
6,14,6
6,17,6
6,19,6
6,31,6
6,46,6
7,20,7
7,37,7
8,10,8
8,15,8
8,34,8
8,35,8
8,39,8
8,40,8
9,11,9
9,16,9
9,22,9
9,33,9
9,35,9
11,27,11
11,29,11
12,14,12
12,15,12
12,26,12
12,30,12
12,39,12
12,41,12
12,48,12
13,18,13
13,25,13
13,45,13
14,27,14
14,29,14
14,32,14
14,49,14
15,39,15
15,42,15
15,47,15
15,49,15
16,38,16
16,43,16
16,46,16
17,25,17
17,31,17
17,32,17
17,33,17
17,49,17
18,24,18
18,31,18
18,39,18
18,42,18
19,38,19
20,32,20
20,48,20
21,24,21
21,28,21
21,30,21
22,28,22
22,38,22
22,40,22
23,37,23
23,49,23
24,27,24
24,48,24
25,44,25
26,35,26
26,44,26
27,37,27
27,45,27
28,31,28
28,40,28
28,49,28
29,36,29
30,33,30
30,45,30
30,46,30
31,34,31
32,34,32
32,41,32
32,49,32
33,36,33
33,38,33
33,41,33
35,39,35
36,42,36
36,49,36
37,48,37
37,49,37
38,46,38
40,43,40
42,48,42
46,48,46
