u,v,owned_by
0,1,0
0,2,0
0,3,0
0,4,0
0,5,0
0,6,0
0,7,0
0,8,0
0,9,0
0,10,0
0,11,0
0,12,0
0,13,0
0,14,0
0,15,0
0,16,0
0,17,0
0,18,0
0,19,0
0,20,0
0,21,0
0,22,0
0,23,0
0,24,0
0,25,0
0,26,0
0,27,0
0,28,0
0,29,0
0,30,0
0,31,0
0,32,0
0,33,0
0,34,0
0,35,0
0,36,0
0,37,0
0,38,0
0,39,0
0,40,0
0,41,0
0,42,0
0,43,0
0,44,0
0,45,0
0,46,0
0,47,0
0,48,0
0,49,0
1,6,1
1,7,1
1,29,1
1,33,1
1,36,1
1,43,1
1,46,1
1,48,1
2,43,2
2,44,2
3,18,3
3,19,3
3,23,3
3,49,3
4,9,4
4,10,4
4,11,4
4,13,4
4,19,4
4,39,4
5,15,5
5,16,5
5,26,5
5,32,5
5,35,5
6,13,6
6,34,6
6,36,6
7,14,7
7,20,7
7,22,7
7,23,7
7,26,7
7,28,7
7,41,7
7,44,7
8,25,8
8,26,8
8,29,8
8,42,8
8,46,8
9,16,9
9,34,9
9,35,9
9,42,9
9,45,9
10,16,10
10,22,10
10,25,10
10,29,10
10,45,10
10,46,10
11,34,11
11,41,11
12,14,12
12,40,12
13,18,13
13,24,13
13,29,13
13,30,13
14,18,14
14,22,14
14,26,14
14,48,14
15,20,15
15,36,15
15,38,15
16,24,16
16,27,16
16,30,16
16,38,16
16,42,16
17,21,17
17,23,17
17,24,17
17,42,17
17,43,17
17,47,17
18,27,18
18,32,18
20,22,20
20,36,20
20,38,20
20,42,20
21,31,21
21,44,21
22,23,22
22,25,22
22,27,22
22,33,22
22,35,22
23,32,23
23,36,23
23,48,23
24,29,24
24,46,24
25,41,25
26,39,26
26,45,26
27,38,27
27,41,27
29,34,29
29,38,29
29,48,29
31,45,31
32,33,32
32,35,32
33,38,33
33,40,33
33,45,33
34,42,34
34,44,34
35,38,35
37,43,37
37,49,37
39,41,39
40,43,40
40,47,40
47,49,47
