node,owned_edges,dist_sum,cost,p
0,49,49.0,147.0,0.03
1,2,95.0,99.0,0.02020408163265306
2,5,92.0,102.0,0.020816326530612245
3,6,90.0,102.0,0.020816326530612245
4,8,88.0,104.0,0.02122448979591837
5,6,90.0,102.0,0.020816326530612245
6,1,94.0,96.0,0.019591836734693877
7,3,93.0,99.0,0.02020408163265306
8,3,93.0,99.0,0.02020408163265306
9,6,90.0,102.0,0.020816326530612245
10,3,92.0,98.0,0.02
11,1,95.0,97.0,0.01979591836734694
12,3,93.0,99.0,0.02020408163265306
13,3,92.0,98.0,0.02
14,5,92.0,102.0,0.020816326530612245
15,6,90.0,102.0,0.020816326530612245
16,3,94.0,100.0,0.02040816326530612
17,3,92.0,98.0,0.02
18,4,92.0,100.0,0.02040816326530612
19,1,96.0,98.0,0.02
20,6,89.0,101.0,0.020612244897959184
21,3,91.0,97.0,0.01979591836734694
22,3,92.0,98.0,0.02
23,3,92.0,98.0,0.02
24,2,93.0,97.0,0.01979591836734694
25,5,91.0,101.0,0.020612244897959184
26,1,93.0,95.0,0.019387755102040816
27,2,92.0,96.0,0.019591836734693877
28,1,93.0,95.0,0.019387755102040816
29,4,92.0,100.0,0.02040816326530612
30,3,93.0,99.0,0.02020408163265306
31,4,89.0,97.0,0.01979591836734694
32,2,91.0,95.0,0.019387755102040816
33,5,90.0,100.0,0.02040816326530612
34,2,95.0,99.0,0.02020408163265306
35,1,91.0,93.0,0.018979591836734692
36,1,92.0,94.0,0.019183673469387756
37,2,91.0,95.0,0.019387755102040816
38,0,93.0,93.0,0.018979591836734692
39,0,93.0,93.0,0.018979591836734692
40,0,92.0,92.0,0.018775510204081632
41,0,93.0,93.0,0.018979591836734692
42,2,92.0,96.0,0.019591836734693877
43,1,85.0,87.0,0.017755102040816328
44,1,93.0,95.0,0.019387755102040816
45,0,90.0,90.0,0.018367346938775512
46,1,91.0,93.0,0.018979591836734692
47,0,91.0,91.0,0.018571428571428572
48,0,93.0,93.0,0.018979591836734692
49,0,90.0,90.0,0.018367346938775512
