u,v,owned_by
0,1,0
0,2,0
0,3,0
0,4,0
0,5,0
0,6,0
0,7,0
0,8,0
0,9,0
0,10,0
0,11,0
0,12,0
0,13,0
0,14,0
0,15,0
0,16,0
0,17,0
0,18,0
0,19,0
0,20,0
0,21,0
0,22,0
0,23,0
0,24,0
0,25,0
0,26,0
0,27,0
0,28,0
0,29,0
0,30,0
0,31,0
0,32,0
0,33,0
0,34,0
0,35,0
0,36,0
0,37,0
0,38,0
0,39,0
0,40,0
0,41,0
0,42,0
0,43,0
0,44,0
0,45,0
0,46,0
0,47,0
0,48,0
0,49,0
1,20,1
1,27,1
1,30,1
1,43,1
2,4,2
2,7,2
2,17,2
2,20,2
2,23,2
2,25,2
2,27,2
2,43,2
3,9,3
3,29,3
3,32,3
3,42,3
4,22,4
4,23,4
4,40,4
4,41,4
5,22,5
5,25,5
5,28,5
5,31,5
5,36,5
5,37,5
5,39,5
5,46,5
5,48,5
6,30,6
6,31,6
6,46,6
8,23,8
8,25,8
8,26,8
8,35,8
9,13,9
9,19,9
9,24,9
9,29,9
10,27,10
10,34,10
11,14,11
11,15,11
11,19,11
11,23,11
11,36,11
12,21,12
12,23,12
12,26,12
12,49,12
13,32,13
13,40,13
13,46,13
13,47,13
14,15,14
14,18,14
14,20,14
14,23,14
14,24,14
15,16,15
15,20,15
15,34,15
15,45,15
16,44,16
17,25,17
17,26,17
17,32,17
17,36,17
17,42,17
18,22,18
18,46,18
19,27,19
19,40,19
19,41,19
19,42,19
19,44,19
19,49,19
20,24,20
20,30,20
20,47,20
21,24,21
21,28,21
21,30,21
21,40,21
22,34,22
22,40,22
24,33,24
24,38,24
25,28,25
25,40,25
26,27,26
26,39,26
27,39,27
28,34,28
28,40,28
28,43,28
30,31,30
30,35,30
31,40,31
31,46,31
31,47,31
33,47,33
34,48,34
35,37,35
35,40,35
35,47,35
37,40,37
37,49,37
38,40,38
38,43,38
38,44,38
39,47,39
42,43,42
42,49,42
44,48,44
