node,owned_edges,dist_sum,cost,p
0,49,49.0,147.0,0.03
1,8,89.0,105.0,0.02142857142857143
2,2,95.0,99.0,0.02020408163265306
3,4,93.0,101.0,0.020612244897959184
4,6,91.0,103.0,0.021020408163265305
5,5,92.0,102.0,0.020816326530612245
6,3,93.0,99.0,0.02020408163265306
7,8,88.0,104.0,0.02122448979591837
8,5,92.0,102.0,0.020816326530612245
9,5,91.0,101.0,0.020612244897959184
10,6,90.0,102.0,0.020816326530612245
11,2,94.0,98.0,0.02
12,2,95.0,99.0,0.02020408163265306
13,4,91.0,99.0,0.02020408163265306
14,4,91.0,99.0,0.02020408163265306
15,3,93.0,99.0,0.02020408163265306
16,5,89.0,99.0,0.02020408163265306
17,6,91.0,103.0,0.021020408163265305
18,2,92.0,96.0,0.019591836734693877
19,0,95.0,95.0,0.019387755102040816
20,4,91.0,99.0,0.02020408163265306
21,2,94.0,98.0,0.02
22,5,88.0,98.0,0.02
23,3,90.0,96.0,0.019591836734693877
24,2,92.0,96.0,0.019591836734693877
25,1,93.0,95.0,0.019387755102040816
26,2,91.0,95.0,0.019387755102040816
27,2,92.0,96.0,0.019591836734693877
28,0,96.0,96.0,0.019591836734693877
29,3,89.0,95.0,0.019387755102040816
30,0,95.0,95.0,0.019387755102040816
31,1,95.0,97.0,0.01979591836734694
32,2,92.0,96.0,0.019591836734693877
33,3,91.0,97.0,0.01979591836734694
34,2,91.0,95.0,0.019387755102040816
35,1,92.0,94.0,0.019183673469387756
36,0,92.0,92.0,0.018775510204081632
37,2,95.0,99.0,0.02020408163265306
38,0,90.0,90.0,0.018367346938775512
39,1,94.0,96.0,0.019591836734693877
40,2,93.0,97.0,0.01979591836734694
41,0,92.0,92.0,0.018775510204081632
42,0,91.0,91.0,0.018571428571428572
43,0,92.0,92.0,0.018775510204081632
44,0,93.0,93.0,0.018979591836734692
45,0,92.0,92.0,0.018775510204081632
46,0,93.0,93.0,0.018979591836734692
47,1,94.0,96.0,0.019591836734693877
48,0,93.0,93.0,0.018979591836734692
49,0,94.0,94.0,0.019183673469387756
