u,v,owned_by
0,1,0
0,2,0
0,3,0
0,4,0
0,5,0
0,6,0
0,7,0
0,8,0
0,9,0
0,10,0
0,11,0
0,12,0
0,13,0
0,14,0
0,15,0
0,16,0
0,17,0
0,18,0
0,19,0
0,20,0
0,21,0
0,22,0
0,23,0
0,24,0
0,25,0
0,26,0
0,27,0
0,28,0
0,29,0
0,30,0
0,31,0
0,32,0
0,33,0
0,34,0
0,35,0
0,36,0
0,37,0
0,38,0
0,39,0
0,40,0
0,41,0
0,42,0
0,43,0
0,44,0
0,45,0
0,46,0
0,47,0
0,48,0
0,49,0
1,5,1
1,9,1
1,13,1
1,19,1
1,21,1
1,22,1
1,24,1
1,30,1
2,11,2
2,31,2
2,45,2
3,5,3
3,9,3
3,13,3
3,28,3
3,42,3
4,14,4
4,41,4
4,49,4
5,6,5
5,7,5
5,22,5
5,26,5
5,30,5
5,34,5
6,9,6
6,16,6
6,17,6
6,22,6
6,39,6
6,40,6
6,44,6
7,11,7
7,12,7
7,15,7
7,21,7
7,22,7
7,30,7
8,9,8
8,12,8
8,18,8
8,21,8
8,27,8
8,41,8
9,19,9
9,30,9
9,37,9
10,17,10
10,36,10
10,37,10
10,38,10
10,44,10
11,21,11
11,27,11
11,43,11
12,16,12
12,23,12
12,29,12
12,32,12
13,15,13
13,18,13
13,28,13
13,29,13
13,32,13
13,34,13
13,43,13
14,30,14
14,33,14
14,40,14
14,42,14
15,35,15
15,44,15
16,29,16
16,36,16
17,28,17
17,32,17
17,43,17
18,32,18
19,35,19
19,48,19
20,23,20
20,33,20
21,38,21
21,39,21
21,41,21
21,47,21
21,48,21
22,30,22
22,40,22
23,24,23
23,32,23
23,46,23
23,48,23
24,25,24
24,29,24
24,41,24
24,46,24
24,47,24
24,49,24
25,26,25
25,41,25
25,49,25
26,33,26
27,33,27
27,40,27
28,31,28
28,40,28
30,31,30
31,36,31
31,43,31
31,45,31
32,43,32
32,47,32
33,36,33
33,42,33
34,38,34
35,41,35
35,42,35
36,43,36
36,45,36
37,46,37
38,41,38
39,47,39
40,44,40
40,48,40
45,47,45
