u,v,owned_by
0,1,0
0,2,0
0,3,0
0,4,0
0,5,0
0,6,0
0,7,0
0,8,0
0,9,0
0,10,0
0,11,0
0,12,0
0,13,0
0,14,0
0,15,0
0,16,0
0,17,0
0,18,0
0,19,0
0,20,0
0,21,0
0,22,0
0,23,0
0,24,0
0,25,0
0,26,0
0,27,0
0,28,0
0,29,0
0,30,0
0,31,0
0,32,0
0,33,0
0,34,0
0,35,0
0,36,0
0,37,0
0,38,0
0,39,0
0,40,0
0,41,0
0,42,0
0,43,0
0,44,0
0,45,0
0,46,0
0,47,0
0,48,0
0,49,0
1,2,1
1,41,1
1,47,1
2,10,2
2,31,2
2,35,2
2,43,2
3,8,3
3,10,3
3,15,3
3,16,3
3,18,3
3,21,3
3,25,3
3,32,3
3,42,3
4,23,4
4,30,4
4,41,4
4,42,4
5,8,5
5,10,5
5,13,5
5,42,5
6,12,6
6,23,6
6,27,6
6,31,6
6,37,6
6,46,6
7,27,7
7,47,7
8,14,8
8,19,8
8,21,8
9,18,9
9,19,9
9,20,9
10,16,10
10,21,10
10,32,10
11,16,11
11,27,11
12,18,12
12,22,12
12,23,12
12,31,12
12,38,12
13,29,13
14,16,14
14,37,14
14,46,14
15,30,15
15,43,15
15,46,15
16,23,16
16,26,16
16,27,16
16,28,16
17,18,17
17,24,17
17,25,17
18,21,18
18,40,18
18,48,18
18,49,18
19,21,19
19,22,19
19,24,19
19,31,19
19,37,19
19,40,19
19,41,19
19,45,19
20,27,20
20,33,20
21,39,21
21,41,21
21,46,21
21,48,21
22,37,22
23,25,23
23,29,23
23,31,23
23,32,23
24,46,24
25,39,25
25,47,25
25,49,25
26,29,26
26,34,26
26,36,26
26,46,26
27,29,27
27,41,27
28,36,28
28,39,28
28,41,28
29,47,29
30,44,30
31,43,31
31,45,31
33,34,33
33,48,33
33,49,33
34,47,34
34,48,34
35,36,35
35,39,35
35,43,35
36,43,36
36,49,36
37,40,37
37,47,37
39,49,39
40,49,40
43,49,43
