node,owned_edges,dist_sum,cost,p
0,49,49.0,147.0,0.03
1,7,90.0,104.0,0.02122448979591837
2,5,92.0,102.0,0.020816326530612245
3,7,89.0,103.0,0.021020408163265305
4,7,90.0,104.0,0.02122448979591837
5,6,91.0,103.0,0.021020408163265305
6,3,94.0,100.0,0.02040816326530612
7,3,92.0,98.0,0.02
8,4,92.0,100.0,0.02040816326530612
9,4,92.0,100.0,0.02040816326530612
10,8,86.0,102.0,0.020816326530612245
11,5,90.0,100.0,0.02040816326530612
12,5,90.0,100.0,0.02040816326530612
13,1,95.0,97.0,0.01979591836734694
14,1,94.0,96.0,0.019591836734693877
15,3,93.0,99.0,0.02020408163265306
16,5,91.0,101.0,0.020612244897959184
17,3,92.0,98.0,0.02
18,4,93.0,101.0,0.020612244897959184
19,3,91.0,97.0,0.01979591836734694
20,2,91.0,95.0,0.019387755102040816
21,1,96.0,98.0,0.02
22,1,94.0,96.0,0.019591836734693877
23,4,92.0,100.0,0.02040816326530612
24,2,93.0,97.0,0.01979591836734694
25,1,95.0,97.0,0.01979591836734694
26,3,91.0,97.0,0.01979591836734694
27,1,94.0,96.0,0.019591836734693877
28,3,90.0,96.0,0.019591836734693877
29,3,92.0,98.0,0.02
30,1,93.0,95.0,0.019387755102040816
31,0,92.0,92.0,0.018775510204081632
32,2,93.0,97.0,0.01979591836734694
33,1,95.0,97.0,0.01979591836734694
34,3,89.0,95.0,0.019387755102040816
35,1,90.0,92.0,0.018775510204081632
36,1,90.0,92.0,0.018775510204081632
37,0,91.0,91.0,0.018571428571428572
38,0,95.0,95.0,0.019387755102040816
39,0,93.0,93.0,0.018979591836734692
40,0,94.0,94.0,0.019183673469387756
41,1,91.0,93.0,0.018979591836734692
42,1,93.0,95.0,0.019387755102040816
43,0,91.0,91.0,0.018571428571428572
44,0,94.0,94.0,0.019183673469387756
45,2,95.0,99.0,0.02020408163265306
46,1,90.0,92.0,0.018775510204081632
47,0,95.0,95.0,0.019387755102040816
48,0,94.0,94.0,0.019183673469387756
49,0,92.0,92.0,0.018775510204081632
