u,v,owned_by
0,1,0
0,2,0
0,3,0
0,4,0
0,5,0
0,6,0
0,7,0
0,8,0
0,9,0
0,10,0
0,11,0
0,12,0
0,13,0
0,14,0
0,15,0
0,16,0
0,17,0
0,18,0
0,19,0
0,20,0
0,21,0
0,22,0
0,23,0
0,24,0
0,25,0
0,26,0
0,27,0
0,28,0
0,29,0
0,30,0
0,31,0
0,32,0
0,33,0
0,34,0
0,35,0
0,36,0
0,37,0
0,38,0
0,39,0
0,40,0
0,41,0
0,42,0
0,43,0
0,44,0
0,45,0
0,46,0
0,47,0
0,48,0
0,49,0
1,4,1
1,30,1
1,48,1
2,6,2
2,22,2
2,32,2
3,11,3
3,22,3
3,30,3
3,39,3
4,16,4
4,21,4
4,36,4
5,17,5
5,25,5
5,34,5
5,35,5
5,44,5
6,27,6
6,28,6
6,38,6
6,47,6
7,13,7
7,34,7
7,40,7
7,47,7
8,17,8
8,18,8
8,20,8
8,24,8
8,25,8
8,28,8
8,37,8
8,38,8
8,40,8
8,45,8
9,30,9
9,42,9
9,43,9
10,12,10
10,19,10
10,23,10
10,29,10
10,30,10
11,49,11
12,30,12
12,31,12
12,32,12
12,38,12
12,44,12
13,31,13
13,36,13
13,40,13
13,49,13
14,16,14
14,28,14
14,35,14
14,38,14
14,42,14
14,48,14
15,27,15
15,36,15
15,37,15
16,19,16
16,44,16
17,27,17
17,48,17
18,24,18
18,28,18
20,24,20
20,27,20
20,31,20
20,35,20
20,36,20
20,39,20
21,30,21
21,44,21
21,47,21
21,49,21
22,24,22
23,29,23
23,39,23
23,44,23
24,40,24
24,49,24
25,42,25
25,43,25
26,40,26
27,45,27
27,47,27
28,45,28
30,42,30
30,43,30
30,45,30
31,34,31
32,41,32
32,42,32
35,37,35
35,48,35
36,47,36
36,48,36
37,45,37
38,41,38
38,46,38
41,46,41
45,46,45
46,47,46
48,49,48
