u,v,owned_by
0,1,0
0,2,0
0,3,0
0,4,0
0,5,0
0,6,0
0,7,0
0,8,0
0,9,0
0,10,0
0,11,0
0,12,0
0,13,0
0,14,0
0,15,0
0,16,0
0,17,0
0,18,0
0,19,0
0,20,0
0,21,0
0,22,0
0,23,0
0,24,0
0,25,0
0,26,0
0,27,0
0,28,0
0,29,0
0,30,0
0,31,0
0,32,0
0,33,0
0,34,0
0,35,0
0,36,0
0,37,0
0,38,0
0,39,0
0,40,0
0,41,0
0,42,0
0,43,0
0,44,0
0,45,0
0,46,0
0,47,0
0,48,0
0,49,0
1,3,1
1,8,1
1,9,1
1,18,1
1,19,1
1,25,1
1,36,1
2,42,2
2,46,2
2,49,2
3,17,3
3,36,3
3,39,3
3,41,3
3,47,3
4,30,4
4,35,4
4,41,4
4,44,4
5,8,5
5,12,5
5,35,5
5,39,5
5,41,5
6,7,6
6,25,6
6,31,6
7,12,7
7,19,7
7,21,7
7,25,7
7,29,7
7,36,7
8,35,8
8,39,8
8,45,8
8,46,8
9,10,9
9,13,9
9,17,9
9,25,9
9,33,9
9,43,9
10,12,10
10,31,10
10,47,10
11,18,11
11,33,11
11,45,11
11,46,11
12,14,12
12,16,12
12,20,12
12,34,12
13,22,13
13,39,13
13,46,13
13,48,13
14,19,14
14,20,14
14,21,14
14,37,14
14,42,14
14,48,14
15,24,15
15,31,15
15,32,15
15,35,15
15,38,15
15,47,15
16,18,16
16,26,16
17,18,17
17,33,17
17,35,17
17,41,17
18,22,18
18,41,18
19,29,19
19,31,19
19,42,19
19,46,19
20,24,20
20,31,20
20,41,20
20,45,20
20,47,20
21,31,21
21,33,21
21,34,21
21,42,21
21,43,21
22,29,22
22,35,22
22,42,22
23,45,23
24,27,24
24,33,24
25,27,25
26,31,26
26,34,26
26,36,26
27,30,27
27,46,27
27,49,27
28,35,28
28,38,28
28,47,28
29,35,29
30,40,30
30,44,30
30,47,30
31,33,31
31,45,31
31,48,31
32,41,32
33,40,33
33,45,33
34,37,34
34,41,34
34,46,34
34,49,34
36,38,36
36,45,36
36,47,36
36,48,36
38,41,38
39,43,39
39,48,39
42,46,42
43,44,43
44,45,44
