node,owned_edges,dist_sum,cost,p
0,49,49.0,147.0,0.03
1,5,92.0,102.0,0.020816326530612245
2,3,94.0,100.0,0.02040816326530612
3,1,96.0,98.0,0.02
4,3,94.0,100.0,0.02040816326530612
5,7,90.0,104.0,0.02122448979591837
6,5,92.0,102.0,0.020816326530612245
7,2,94.0,98.0,0.02
8,6,91.0,103.0,0.021020408163265305
9,3,92.0,98.0,0.02
10,5,92.0,102.0,0.020816326530612245
11,4,92.0,100.0,0.02040816326530612
12,1,91.0,93.0,0.018979591836734692
13,1,96.0,98.0,0.02
14,3,93.0,99.0,0.02020408163265306
15,6,90.0,102.0,0.020816326530612245
16,3,94.0,100.0,0.02040816326530612
17,2,94.0,98.0,0.02
18,3,92.0,98.0,0.02
19,3,92.0,98.0,0.02
20,2,93.0,97.0,0.01979591836734694
21,3,92.0,98.0,0.02
22,1,93.0,95.0,0.019387755102040816
23,3,92.0,98.0,0.02
24,3,93.0,99.0,0.02020408163265306
25,4,90.0,98.0,0.02
26,6,90.0,102.0,0.020816326530612245
27,0,94.0,94.0,0.019183673469387756
28,2,93.0,97.0,0.01979591836734694
29,3,91.0,97.0,0.01979591836734694
30,1,95.0,97.0,0.01979591836734694
31,0,96.0,96.0,0.019591836734693877
32,3,92.0,98.0,0.02
33,0,90.0,90.0,0.018367346938775512
34,2,91.0,95.0,0.019387755102040816
35,0,94.0,94.0,0.019183673469387756
36,0,94.0,94.0,0.019183673469387756
37,3,92.0,98.0,0.02
38,1,92.0,94.0,0.019183673469387756
39,0,95.0,95.0,0.019387755102040816
40,0,95.0,95.0,0.019387755102040816
41,2,91.0,95.0,0.019387755102040816
42,2,90.0,94.0,0.019183673469387756
43,3,93.0,99.0,0.02020408163265306
44,0,94.0,94.0,0.019183673469387756
45,0,88.0,88.0,0.017959183673469388
46,3,92.0,98.0,0.02
47,1,88.0,90.0,0.018367346938775512
48,0,88.0,88.0,0.017959183673469388
49,0,93.0,93.0,0.018979591836734692
