node,owned_edges,dist_sum,cost,p
0,49,49.0,147.0,0.03
1,6,91.0,103.0,0.021020408163265305
2,6,91.0,103.0,0.021020408163265305
3,2,95.0,99.0,0.02020408163265306
4,3,94.0,100.0,0.02040816326530612
5,2,94.0,98.0,0.02
6,1,96.0,98.0,0.02
7,3,94.0,100.0,0.02040816326530612
8,3,94.0,100.0,0.02040816326530612
9,0,97.0,97.0,0.01979591836734694
10,2,95.0,99.0,0.02020408163265306
11,3,92.0,98.0,0.02
12,5,92.0,102.0,0.020816326530612245
13,2,92.0,96.0,0.019591836734693877
14,3,91.0,97.0,0.01979591836734694
15,3,94.0,100.0,0.02040816326530612
16,2,93.0,97.0,0.01979591836734694
17,2,94.0,98.0,0.02
18,3,94.0,100.0,0.02040816326530612
19,3,94.0,100.0,0.02040816326530612
20,3,93.0,99.0,0.02020408163265306
21,4,93.0,101.0,0.020612244897959184
22,6,91.0,103.0,0.021020408163265305
23,3,92.0,98.0,0.02
24,1,94.0,96.0,0.019591836734693877
25,2,92.0,96.0,0.019591836734693877
26,2,94.0,98.0,0.02
27,1,95.0,97.0,0.01979591836734694
28,3,93.0,99.0,0.02020408163265306
29,2,93.0,97.0,0.01979591836734694
30,1,92.0,94.0,0.019183673469387756
31,2,93.0,97.0,0.01979591836734694
32,1,94.0,96.0,0.019591836734693877
33,1,93.0,95.0,0.019387755102040816
34,1,92.0,94.0,0.019183673469387756
35,2,93.0,97.0,0.01979591836734694
36,0,94.0,94.0,0.019183673469387756
37,2,89.0,93.0,0.018979591836734692
38,1,93.0,95.0,0.019387755102040816
39,1,91.0,93.0,0.018979591836734692
40,0,96.0,96.0,0.019591836734693877
41,3,93.0,99.0,0.02020408163265306
42,2,87.0,91.0,0.018571428571428572
43,0,94.0,94.0,0.019183673469387756
44,2,91.0,95.0,0.019387755102040816
45,2,93.0,97.0,0.01979591836734694
46,1,90.0,92.0,0.018775510204081632
47,0,89.0,89.0,0.018163265306122448
48,1,91.0,93.0,0.018979591836734692
49,0,90.0,90.0,0.018367346938775512
