u,v,owned_by
0,1,0
0,2,0
0,3,0
0,4,0
0,5,0
0,6,0
0,7,0
0,8,0
0,9,0
0,10,0
0,11,0
0,12,0
0,13,0
0,14,0
0,15,0
0,16,0
0,17,0
0,18,0
0,19,0
0,20,0
0,21,0
0,22,0
0,23,0
0,24,0
0,25,0
0,26,0
0,27,0
0,28,0
0,29,0
0,30,0
0,31,0
0,32,0
0,33,0
0,34,0
0,35,0
0,36,0
0,37,0
0,38,0
0,39,0
0,40,0
0,41,0
0,42,0
0,43,0
0,44,0
0,45,0
0,46,0
0,47,0
0,48,0
0,49,0
1,3,1
1,8,1
1,10,1
1,39,1
2,24,2
2,37,2
2,41,2
2,43,2
2,46,2
3,10,3
3,25,3
3,28,3
3,48,3
4,11,4
4,19,4
4,40,4
4,44,4
5,23,5
5,24,5
5,37,5
5,39,5
5,46,5
5,49,5
6,13,6
6,32,6
6,36,6
6,38,6
7,18,7
7,22,7
7,35,7
8,26,8
8,37,8
8,42,8
8,47,8
9,16,9
9,23,9
9,40,9
10,21,10
10,23,10
10,31,10
11,20,11
11,28,11
11,39,11
11,48,11
12,34,12
12,42,12
13,39,13
13,40,13
14,20,14
14,31,14
14,39,14
14,44,14
15,23,15
16,31,16
16,32,16
16,47,16
17,21,17
17,33,17
17,37,17
18,23,18
18,28,18
18,44,18
19,22,19
19,38,19
19,39,19
20,25,20
20,31,20
20,32,20
20,37,20
21,28,21
21,32,21
22,31,22
22,43,22
22,49,22
23,32,23
23,37,23
23,40,23
23,45,23
24,25,24
24,26,24
24,35,24
24,40,24
25,34,25
25,37,25
25,47,25
26,28,26
26,31,26
26,41,26
27,39,27
28,30,28
28,31,28
28,35,28
28,37,28
28,42,28
28,44,28
30,36,30
30,39,30
31,43,31
32,47,32
33,39,33
34,38,34
34,42,34
34,44,34
35,42,35
35,47,35
37,38,37
37,43,37
39,49,39
40,43,40
41,43,41
43,45,43
