u,v,owned_by
0,1,0
0,2,0
0,3,0
0,4,0
0,5,0
0,6,0
0,7,0
0,8,0
0,9,0
0,10,0
0,11,0
0,12,0
0,13,0
0,14,0
0,15,0
0,16,0
0,17,0
0,18,0
0,19,0
0,20,0
0,21,0
0,22,0
0,23,0
0,24,0
0,25,0
0,26,0
0,27,0
0,28,0
0,29,0
0,30,0
0,31,0
0,32,0
0,33,0
0,34,0
0,35,0
0,36,0
0,37,0
0,38,0
0,39,0
0,40,0
0,41,0
0,42,0
0,43,0
0,44,0
0,45,0
0,46,0
0,47,0
0,48,0
0,49,0
1,8,1
1,20,1
1,26,1
1,36,1
2,6,2
2,8,2
2,9,2
2,10,2
2,15,2
2,22,2
2,29,2
3,32,3
3,44,3
3,47,3
4,8,4
4,9,4
4,16,4
4,46,4
5,9,5
5,14,5
5,16,5
5,32,5
5,33,5
5,35,5
5,39,5
5,46,5
6,11,6
6,19,6
6,23,6
6,28,6
7,11,7
7,22,7
7,43,7
8,27,8
8,36,8
8,46,8
9,25,9
9,29,9
9,38,9
9,41,9
9,49,9
10,22,10
10,26,10
10,35,10
10,36,10
10,45,10
11,12,11
11,21,11
11,31,11
11,38,11
12,15,12
12,20,12
12,28,12
12,43,12
12,46,12
13,28,13
13,29,13
13,39,13
13,40,13
14,15,14
15,20,15
15,21,15
15,31,15
16,17,16
16,37,16
17,18,17
17,30,17
17,37,17
17,39,17
17,46,17
18,35,18
18,40,18
19,36,19
20,28,20
20,35,20
21,44,21
22,35,22
22,36,22
22,39,22
22,48,22
24,31,24
24,32,24
24,36,24
24,40,24
25,38,25
26,31,26
26,35,26
26,41,26
26,47,26
27,29,27
27,37,27
27,41,27
27,44,27
29,42,29
30,32,30
30,48,30
31,39,31
32,41,32
33,40,33
33,42,33
34,38,34
34,47,34
35,47,35
37,38,37
37,40,37
38,41,38
38,46,38
40,45,40
41,49,41
45,46,45
47,49,47
48,49,48
