node,owned_edges,dist_sum,cost,p
0,49,49.0,147.0,0.03
1,4,93.0,101.0,0.020612244897959184
2,5,92.0,102.0,0.020816326530612245
3,4,92.0,100.0,0.02040816326530612
4,4,93.0,101.0,0.020612244897959184
5,6,91.0,103.0,0.021020408163265305
6,4,93.0,101.0,0.020612244897959184
7,3,94.0,100.0,0.02040816326530612
8,4,92.0,100.0,0.02040816326530612
9,3,94.0,100.0,0.02040816326530612
10,3,92.0,98.0,0.02
11,4,92.0,100.0,0.02040816326530612
12,2,95.0,99.0,0.02020408163265306
13,2,94.0,98.0,0.02
14,4,93.0,101.0,0.020612244897959184
15,1,96.0,98.0,0.02
16,3,93.0,99.0,0.02020408163265306
17,3,94.0,100.0,0.02040816326530612
18,3,93.0,99.0,0.02020408163265306
19,3,93.0,99.0,0.02020408163265306
20,4,91.0,99.0,0.02020408163265306
21,2,93.0,97.0,0.01979591836734694
22,3,92.0,98.0,0.02
23,4,88.0,96.0,0.019591836734693877
24,4,91.0,99.0,0.02020408163265306
25,3,91.0,97.0,0.01979591836734694
26,3,92.0,98.0,0.02
27,1,96.0,98.0,0.02
28,6,86.0,98.0,0.02
29,0,97.0,97.0,0.01979591836734694
30,2,94.0,98.0,0.02
31,1,89.0,91.0,0.018571428571428572
32,1,91.0,93.0,0.018979591836734692
33,1,95.0,97.0,0.01979591836734694
34,3,92.0,98.0,0.02
35,2,92.0,96.0,0.019591836734693877
36,0,95.0,95.0,0.019387755102040816
37,2,87.0,91.0,0.018571428571428572
38,0,93.0,93.0,0.018979591836734692
39,1,87.0,89.0,0.018163265306122448
40,1,91.0,93.0,0.018979591836734692
41,1,94.0,96.0,0.019591836734693877
42,0,92.0,92.0,0.018775510204081632
43,1,90.0,92.0,0.018775510204081632
44,0,92.0,92.0,0.018775510204081632
45,0,95.0,95.0,0.019387755102040816
46,0,95.0,95.0,0.019387755102040816
47,0,92.0,92.0,0.018775510204081632
48,0,95.0,95.0,0.019387755102040816
49,0,94.0,94.0,0.019183673469387756
