node,owned_edges,dist_sum,cost,p
0,49,49.0,147.0,0.03
1,5,92.0,102.0,0.020816326530612245
2,5,92.0,102.0,0.020816326530612245
3,3,94.0,100.0,0.02040816326530612
4,6,91.0,103.0,0.021020408163265305
5,4,93.0,101.0,0.020612244897959184
6,1,95.0,97.0,0.01979591836734694
7,3,93.0,99.0,0.02020408163265306
8,1,96.0,98.0,0.02
9,5,92.0,102.0,0.020816326530612245
10,3,93.0,99.0,0.02020408163265306
11,8,89.0,105.0,0.02142857142857143
12,2,93.0,97.0,0.01979591836734694
13,2,95.0,99.0,0.02020408163265306
14,4,91.0,99.0,0.02020408163265306
15,4,92.0,100.0,0.02040816326530612
16,5,92.0,102.0,0.020816326530612245
17,5,91.0,101.0,0.020612244897959184
18,3,93.0,99.0,0.02020408163265306
19,3,92.0,98.0,0.02
20,1,95.0,97.0,0.01979591836734694
21,3,92.0,98.0,0.02
22,1,94.0,96.0,0.019591836734693877
23,4,90.0,98.0,0.02
24,3,92.0,98.0,0.02
25,0,94.0,94.0,0.019183673469387756
26,2,90.0,94.0,0.019183673469387756
27,7,89.0,103.0,0.021020408163265305
28,3,92.0,98.0,0.02
29,0,96.0,96.0,0.019591836734693877
30,3,92.0,98.0,0.02
31,1,96.0,98.0,0.02
32,1,94.0,96.0,0.019591836734693877
33,1,92.0,94.0,0.019183673469387756
34,2,93.0,97.0,0.01979591836734694
35,0,95.0,95.0,0.019387755102040816
36,1,92.0,94.0,0.019183673469387756
37,1,94.0,96.0,0.019591836734693877
38,0,94.0,94.0,0.019183673469387756
39,1,90.0,92.0,0.018775510204081632
40,1,90.0,92.0,0.018775510204081632
41,0,91.0,91.0,0.018571428571428572
42,0,89.0,89.0,0.018163265306122448
43,1,94.0,96.0,0.019591836734693877
44,0,93.0,93.0,0.018979591836734692
45,0,90.0,90.0,0.018367346938775512
46,1,91.0,93.0,0.018979591836734692
47,1,92.0,94.0,0.019183673469387756
48,0,94.0,94.0,0.019183673469387756
49,0,92.0,92.0,0.018775510204081632
