node,owned_edges,dist_sum,cost,p
0,49,49.0,147.0,0.03
1,7,90.0,104.0,0.02122448979591837
2,6,91.0,103.0,0.021020408163265305
3,3,93.0,99.0,0.02020408163265306
4,8,89.0,105.0,0.02142857142857143
5,3,92.0,98.0,0.02
6,2,95.0,99.0,0.02020408163265306
7,5,91.0,101.0,0.020612244897959184
8,6,90.0,102.0,0.020816326530612245
9,4,93.0,101.0,0.020612244897959184
10,3,93.0,99.0,0.02020408163265306
11,2,94.0,98.0,0.02
12,5,91.0,101.0,0.020612244897959184
13,4,91.0,99.0,0.02020408163265306
14,6,90.0,102.0,0.020816326530612245
15,4,92.0,100.0,0.02040816326530612
16,1,95.0,97.0,0.01979591836734694
17,4,89.0,97.0,0.01979591836734694
18,3,91.0,97.0,0.01979591836734694
19,2,93.0,97.0,0.01979591836734694
20,5,91.0,101.0,0.020612244897959184
21,5,92.0,102.0,0.020816326530612245
22,6,90.0,102.0,0.020816326530612245
23,3,91.0,97.0,0.01979591836734694
24,4,88.0,96.0,0.019591836734693877
25,4,88.0,96.0,0.019591836734693877
26,2,93.0,97.0,0.01979591836734694
27,2,90.0,94.0,0.019183673469387756
28,0,92.0,92.0,0.018775510204081632
29,1,93.0,95.0,0.019387755102040816
30,1,91.0,93.0,0.018979591836734692
31,1,94.0,96.0,0.019591836734693877
32,2,92.0,96.0,0.019591836734693877
33,0,93.0,93.0,0.018979591836734692
34,2,91.0,95.0,0.019387755102040816
35,1,92.0,94.0,0.019183673469387756
36,1,96.0,98.0,0.02
37,1,92.0,94.0,0.019183673469387756
38,0,91.0,91.0,0.018571428571428572
39,0,93.0,93.0,0.018979591836734692
40,0,96.0,96.0,0.019591836734693877
41,1,90.0,92.0,0.018775510204081632
42,0,94.0,94.0,0.019183673469387756
43,0,93.0,93.0,0.018979591836734692
44,0,95.0,95.0,0.019387755102040816
45,0,96.0,96.0,0.019591836734693877
46,0,94.0,94.0,0.019183673469387756
47,0,92.0,92.0,0.018775510204081632
48,0,92.0,92.0,0.018775510204081632
49,0,95.0,95.0,0.019387755102040816
