node,owned_edges,dist_sum,cost,p
0,49,49.0,147.0,0.03
1,3,94.0,100.0,0.02040816326530612
2,3,94.0,100.0,0.02040816326530612
3,4,93.0,101.0,0.020612244897959184
4,3,93.0,99.0,0.02020408163265306
5,5,92.0,102.0,0.020816326530612245
6,4,92.0,100.0,0.02040816326530612
7,4,93.0,101.0,0.020612244897959184
8,10,87.0,107.0,0.021836734693877553
9,3,94.0,100.0,0.02040816326530612
10,5,92.0,102.0,0.020816326530612245
11,1,95.0,97.0,0.01979591836734694
12,5,91.0,101.0,0.020612244897959184
13,4,92.0,100.0,0.02040816326530612
14,6,91.0,103.0,0.021020408163265305
15,3,94.0,100.0,0.02040816326530612
16,2,93.0,97.0,0.01979591836734694
17,2,93.0,97.0,0.01979591836734694
18,2,94.0,98.0,0.02
19,0,95.0,95.0,0.019387755102040816
20,6,90.0,102.0,0.020816326530612245
21,4,92.0,100.0,0.02040816326530612
22,1,94.0,96.0,0.019591836734693877
23,3,93.0,99.0,0.02020408163265306
24,2,91.0,95.0,0.019387755102040816
25,2,93.0,97.0,0.01979591836734694
26,1,96.0,98.0,0.02
27,2,91.0,95.0,0.019387755102040816
28,1,92.0,94.0,0.019183673469387756
29,0,95.0,95.0,0.019387755102040816
30,3,88.0,94.0,0.019183673469387756
31,1,93.0,95.0,0.019387755102040816
32,2,93.0,97.0,0.01979591836734694
33,0,97.0,97.0,0.01979591836734694
34,0,94.0,94.0,0.019183673469387756
35,2,92.0,96.0,0.019591836734693877
36,2,91.0,95.0,0.019387755102040816
37,1,93.0,95.0,0.019387755102040816
38,2,91.0,95.0,0.019387755102040816
39,0,94.0,94.0,0.019183673469387756
40,0,92.0,92.0,0.018775510204081632
41,1,94.0,96.0,0.019591836734693877
42,0,92.0,92.0,0.018775510204081632
43,0,94.0,94.0,0.019183673469387756
44,0,92.0,92.0,0.018775510204081632
45,1,91.0,93.0,0.018979591836734692
46,1,93.0,95.0,0.019387755102040816
47,0,91.0,91.0,0.018571428571428572
48,1,91.0,93.0,0.018979591836734692
49,0,92.0,92.0,0.018775510204081632
