u,v,owned_by
0,1,0
0,2,0
0,3,0
0,4,0
0,5,0
0,6,0
0,7,0
0,8,0
0,9,0
0,10,0
0,11,0
0,12,0
0,13,0
0,14,0
0,15,0
0,16,0
0,17,0
0,18,0
0,19,0
0,20,0
0,21,0
0,22,0
0,23,0
0,24,0
0,25,0
0,26,0
0,27,0
0,28,0
0,29,0
0,30,0
0,31,0
0,32,0
0,33,0
0,34,0
0,35,0
0,36,0
0,37,0
0,38,0
0,39,0
0,40,0
0,41,0
0,42,0
0,43,0
0,44,0
0,45,0
0,46,0
0,47,0
0,48,0
0,49,0
1,13,1
1,18,1
1,23,1
1,24,1
1,26,1
1,27,1
1,28,1
1,38,1
1,45,1
1,47,1
1,48,1
2,6,2
2,13,2
2,14,2
2,15,2
2,25,2
2,34,2
2,37,2
2,39,2
2,44,2
3,4,3
3,5,3
3,9,3
3,11,3
3,12,3
3,13,3
3,15,3
3,19,3
3,22,3
3,33,3
3,36,3
4,6,4
4,7,4
4,10,4
4,12,4
4,21,4
4,22,4
4,36,4
4,42,4
4,43,4
4,45,4
5,6,5
5,8,5
5,9,5
5,12,5
5,15,5
5,18,5
5,21,5
5,23,5
5,28,5
5,34,5
5,37,5
5,45,5
5,46,5
5,48,5
6,9,6
6,10,6
6,11,6
6,16,6
6,19,6
6,20,6
6,21,6
6,22,6
6,27,6
6,28,6
6,29,6
6,30,6
6,34,6
6,37,6
6,42,6
6,46,6
6,47,6
7,10,7
7,12,7
7,15,7
7,16,7
7,17,7
7,26,7
7,29,7
7,31,7
7,35,7
7,40,7
7,42,7
7,43,7
7,47,7
8,9,8
8,10,8
8,13,8
8,15,8
8,22,8
8,23,8
8,28,8
8,29,8
8,33,8
8,35,8
8,38,8
8,43,8
9,13,9
9,20,9
9,21,9
9,24,9
9,26,9
9,31,9
9,33,9
9,45,9
9,49,9
10,11,10
10,13,10
10,19,10
10,22,10
10,27,10
10,28,10
10,32,10
10,34,10
10,43,10
10,44,10
10,48,10
11,13,11
11,16,11
11,21,11
11,22,11
11,24,11
11,26,11
11,28,11
11,35,11
11,44,11
11,47,11
12,22,12
12,27,12
12,29,12
12,30,12
12,38,12
12,40,12
12,46,12
13,16,13
13,21,13
13,28,13
13,34,13
13,40,13
13,41,13
13,46,13
13,47,13
13,48,13
14,21,14
14,22,14
14,26,14
14,29,14
14,39,14
14,46,14
15,17,15
15,21,15
15,31,15
15,32,15
15,37,15
15,42,15
15,44,15
15,48,15
16,22,16
16,30,16
16,34,16
16,40,16
16,41,16
16,44,16
16,48,16
17,32,17
17,39,17
17,42,17
17,43,17
17,47,17
18,20,18
18,28,18
18,31,18
18,33,18
18,48,18
19,21,19
19,22,19
19,25,19
19,26,19
19,32,19
19,35,19
19,42,19
19,48,19
20,21,20
20,23,20
20,25,20
20,26,20
20,27,20
20,35,20
20,37,20
20,43,20
20,49,20
21,23,21
21,31,21
21,35,21
21,40,21
21,45,21
21,47,21
22,26,22
22,28,22
22,40,22
22,42,22
22,47,22
22,49,22
23,36,23
23,37,23
23,38,23
24,27,24
24,28,24
24,30,24
24,31,24
24,34,24
24,35,24
24,37,24
24,43,24
24,49,24
25,26,25
25,29,25
25,30,25
25,34,25
25,36,25
25,39,25
25,43,25
25,47,25
25,48,25
26,29,26
26,35,26
26,43,26
26,46,26
26,47,26
27,32,27
27,36,27
27,40,27
27,42,27
27,47,27
27,48,27
28,29,28
28,34,28
28,35,28
28,36,28
28,41,28
28,46,28
28,47,28
29,30,29
29,41,29
29,42,29
29,47,29
29,48,29
30,31,30
30,35,30
30,46,30
30,47,30
31,32,31
32,38,32
32,39,32
32,42,32
33,35,33
33,36,33
33,39,33
33,46,33
34,39,34
34,40,34
34,45,34
35,42,35
35,45,35
35,47,35
35,49,35
36,39,36
36,49,36
37,42,37
37,43,37
37,48,37
38,40,38
38,43,38
39,42,39
39,47,39
39,48,39
40,46,40
41,43,41
41,45,41
41,47,41
42,48,42
43,49,43
44,45,44
44,46,44
45,47,45
48,49,48
