node,owned_edges,dist_sum,cost,p
0,49,49.0,98.0,0.021514818880351262
1,10,87.0,97.0,0.02129527991218441
2,13,84.0,97.0,0.02129527991218441
3,13,83.0,96.0,0.021075740944017565
4,12,83.0,95.0,0.020856201975850714
5,11,85.0,96.0,0.021075740944017565
6,14,81.0,95.0,0.020856201975850714
7,9,86.0,95.0,0.020856201975850714
8,9,88.0,97.0,0.02129527991218441
9,8,87.0,95.0,0.020856201975850714
10,19,75.0,94.0,0.020636663007683863
11,9,86.0,95.0,0.020856201975850714
12,10,86.0,96.0,0.021075740944017565
13,11,83.0,94.0,0.020636663007683863
14,9,86.0,95.0,0.020856201975850714
15,10,84.0,94.0,0.020636663007683863
16,9,87.0,96.0,0.021075740944017565
17,4,89.0,93.0,0.020417124039517013
18,4,86.0,90.0,0.019758507135016465
19,10,83.0,93.0,0.020417124039517013
20,10,83.0,93.0,0.020417124039517013
21,6,86.0,92.0,0.020197585071350166
22,5,87.0,92.0,0.020197585071350166
23,2,88.0,90.0,0.019758507135016465
24,6,87.0,93.0,0.020417124039517013
25,4,88.0,92.0,0.020197585071350166
26,7,86.0,93.0,0.020417124039517013
27,5,81.0,86.0,0.018880351262349066
28,6,83.0,89.0,0.019538968166849614
29,8,83.0,91.0,0.019978046103183315
30,2,92.0,94.0,0.020636663007683863
31,3,81.0,84.0,0.01844127332601537
32,4,83.0,87.0,0.019099890230515917
33,4,84.0,88.0,0.019319429198682767
34,3,85.0,88.0,0.019319429198682767
35,3,86.0,89.0,0.019538968166849614
36,4,83.0,87.0,0.019099890230515917
37,4,85.0,89.0,0.019538968166849614
38,2,82.0,84.0,0.01844127332601537
39,3,83.0,86.0,0.018880351262349066
40,2,86.0,88.0,0.019319429198682767
41,3,83.0,86.0,0.018880351262349066
42,2,89.0,91.0,0.019978046103183315
43,0,83.0,83.0,0.018221734357848518
44,1,85.0,86.0,0.018880351262349066
45,1,88.0,89.0,0.019538968166849614
46,1,89.0,90.0,0.019758507135016465
47,1,84.0,85.0,0.018660812294182216
48,0,85.0,85.0,0.018660812294182216
49,0,84.0,84.0,0.01844127332601537
