node,owned_edges,dist_sum,cost,p
0,49,49.0,98.0,0.021524269712277617
1,13,84.0,97.0,0.021304634307050298
2,17,80.0,97.0,0.021304634307050298
3,10,86.0,96.0,0.021084998901822975
4,6,88.0,94.0,0.020645728091368328
5,14,82.0,96.0,0.021084998901822975
6,6,89.0,95.0,0.02086536349659565
7,14,83.0,97.0,0.021304634307050298
8,11,84.0,95.0,0.02086536349659565
9,12,84.0,96.0,0.021084998901822975
10,14,80.0,94.0,0.020645728091368328
11,8,89.0,97.0,0.021304634307050298
12,5,89.0,94.0,0.020645728091368328
13,9,84.0,93.0,0.020426092686141005
14,11,83.0,94.0,0.020645728091368328
15,10,86.0,96.0,0.021084998901822975
16,2,92.0,94.0,0.020645728091368328
17,10,85.0,95.0,0.02086536349659565
18,3,88.0,91.0,0.019986821875686362
19,3,89.0,92.0,0.020206457280913682
20,11,80.0,91.0,0.019986821875686362
21,5,92.0,97.0,0.021304634307050298
22,6,81.0,87.0,0.01910828025477707
23,6,88.0,94.0,0.020645728091368328
24,4,90.0,94.0,0.020645728091368328
25,5,90.0,95.0,0.02086536349659565
26,9,83.0,92.0,0.020206457280913682
27,5,85.0,90.0,0.01976718647045904
28,11,77.0,88.0,0.019327915660004392
29,2,84.0,86.0,0.018888644849549746
30,6,84.0,90.0,0.01976718647045904
31,6,82.0,88.0,0.019327915660004392
32,4,87.0,91.0,0.019986821875686362
33,5,83.0,88.0,0.019327915660004392
34,1,88.0,89.0,0.019547551065231716
35,2,88.0,90.0,0.01976718647045904
36,4,84.0,88.0,0.019327915660004392
37,1,89.0,90.0,0.01976718647045904
38,6,86.0,92.0,0.020206457280913682
39,3,77.0,80.0,0.01757083241818581
40,6,77.0,83.0,0.01822973863386778
41,5,83.0,88.0,0.019327915660004392
42,2,84.0,86.0,0.018888644849549746
43,1,85.0,86.0,0.018888644849549746
44,1,90.0,91.0,0.019986821875686362
45,2,82.0,84.0,0.018449374039095103
46,1,87.0,88.0,0.019327915660004392
47,0,80.0,80.0,0.01757083241818581
48,0,82.0,82.0,0.018010103228640457
49,0,84.0,84.0,0.018449374039095103
