u,v,owned_by
0,1,0
0,2,0
0,3,0
0,4,0
0,5,0
0,6,0
0,7,0
0,8,0
0,9,0
0,10,0
0,11,0
0,12,0
0,13,0
0,14,0
0,15,0
0,16,0
0,17,0
0,18,0
0,19,0
0,20,0
0,21,0
0,22,0
0,23,0
0,24,0
0,25,0
0,26,0
0,27,0
0,28,0
0,29,0
0,30,0
0,31,0
0,32,0
0,33,0
0,34,0
0,35,0
0,36,0
0,37,0
0,38,0
0,39,0
0,40,0
0,41,0
0,42,0
0,43,0
0,44,0
0,45,0
0,46,0
0,47,0
0,48,0
0,49,0
1,2,1
1,4,1
1,5,1
1,11,1
1,13,1
1,24,1
1,30,1
1,40,1
1,42,1
1,47,1
2,3,2
2,7,2
2,10,2
2,11,2
2,12,2
2,13,2
2,17,2
2,26,2
2,41,2
2,43,2
2,44,2
3,10,3
3,19,3
3,20,3
3,30,3
3,35,3
3,42,3
3,44,3
3,45,3
4,6,4
4,14,4
4,21,4
4,34,4
4,36,4
4,40,4
4,42,4
4,46,4
5,13,5
5,15,5
5,22,5
5,23,5
5,25,5
5,28,5
5,30,5
5,32,5
5,38,5
5,40,5
6,16,6
6,23,6
6,27,6
6,28,6
6,32,6
6,35,6
6,38,6
6,47,6
6,49,6
7,20,7
7,21,7
7,28,7
7,32,7
7,43,7
7,47,7
7,49,7
8,9,8
8,10,8
8,13,8
8,15,8
8,20,8
8,23,8
8,24,8
8,33,8
8,35,8
8,40,8
8,42,8
9,12,9
9,22,9
9,24,9
9,31,9
9,36,9
9,37,9
9,40,9
9,43,9
9,46,9
10,16,10
10,18,10
10,22,10
10,28,10
10,34,10
10,38,10
10,48,10
10,49,10
11,12,11
11,13,11
11,19,11
11,21,11
11,27,11
11,38,11
11,42,11
11,43,11
11,45,11
11,49,11
12,16,12
12,17,12
12,23,12
12,35,12
12,49,12
13,16,13
13,17,13
13,21,13
13,39,13
13,42,13
13,43,13
14,21,14
14,22,14
14,30,14
14,33,14
14,34,14
14,39,14
14,49,14
15,17,15
15,18,15
15,22,15
15,27,15
15,28,15
15,33,15
15,34,15
15,37,15
15,39,15
15,43,15
15,44,15
16,18,16
16,22,16
16,25,16
16,30,16
16,33,16
16,43,16
17,22,17
17,32,17
17,36,17
17,38,17
17,40,17
17,48,17
18,31,18
18,33,18
18,34,18
18,37,18
18,39,18
18,40,18
18,43,18
18,44,18
18,49,18
19,22,19
19,26,19
19,29,19
19,30,19
19,36,19
19,39,19
19,41,19
19,44,19
20,26,20
20,30,20
20,33,20
20,35,20
20,36,20
20,40,20
20,44,20
20,46,20
21,25,21
21,27,21
21,28,21
21,29,21
21,30,21
21,33,21
21,49,21
22,25,22
22,26,22
22,29,22
22,32,22
22,33,22
22,37,22
22,42,22
23,24,23
23,26,23
23,27,23
23,32,23
23,35,23
23,41,23
23,44,23
23,47,23
24,26,24
24,28,24
24,31,24
24,39,24
24,40,24
24,41,24
24,42,24
24,43,24
24,49,24
25,28,25
25,30,25
25,34,25
25,41,25
25,48,25
25,49,25
26,27,26
26,29,26
26,38,26
26,39,26
26,40,26
26,41,26
26,45,26
26,47,26
27,35,27
27,37,27
27,41,27
27,42,27
28,29,28
28,30,28
28,31,28
28,33,28
28,40,28
28,46,28
29,30,29
29,33,29
29,42,29
29,43,29
29,44,29
29,47,29
30,32,30
30,35,30
30,38,30
30,41,30
30,42,30
30,47,30
31,33,31
31,34,31
31,36,31
31,37,31
31,44,31
31,47,31
31,48,31
31,49,31
32,43,32
32,44,32
32,46,32
32,47,32
32,49,32
33,36,33
33,39,33
34,35,34
34,43,34
34,46,34
34,48,34
35,38,35
35,47,35
35,48,35
36,37,36
36,45,36
36,46,36
37,39,37
37,40,37
37,42,37
37,43,37
38,42,38
38,43,38
38,46,38
38,47,38
38,49,38
39,42,39
39,46,39
39,48,39
39,49,39
40,45,40
40,47,40
40,49,40
41,42,41
41,44,41
41,47,41
42,47,42
43,45,43
43,48,43
44,45,44
44,47,44
46,48,46
47,49,47
