u,v,owned_by
0,1,0
0,2,0
0,3,0
0,4,0
0,5,0
0,6,0
0,7,0
0,8,0
0,9,0
0,10,0
0,11,0
0,12,0
0,13,0
0,14,0
0,15,0
0,16,0
0,17,0
0,18,0
0,19,0
0,20,0
0,21,0
0,22,0
0,23,0
0,24,0
0,25,0
0,26,0
0,27,0
0,28,0
0,29,0
0,30,0
0,31,0
0,32,0
0,33,0
0,34,0
0,35,0
0,36,0
0,37,0
0,38,0
0,39,0
0,40,0
0,41,0
0,42,0
0,43,0
0,44,0
0,45,0
0,46,0
0,47,0
0,48,0
0,49,0
1,2,1
1,5,1
1,6,1
1,9,1
1,10,1
1,13,1
1,17,1
1,18,1
1,21,1
1,23,1
1,26,1
1,39,1
1,40,1
1,42,1
2,3,2
2,7,2
2,8,2
2,11,2
2,13,2
2,15,2
2,23,2
2,31,2
2,36,2
2,38,2
2,45,2
2,47,2
3,11,3
3,13,3
3,15,3
3,16,3
3,17,3
3,23,3
3,27,3
3,29,3
3,41,3
3,44,3
4,7,4
4,13,4
4,16,4
4,17,4
4,18,4
4,19,4
4,21,4
4,35,4
4,36,4
4,39,4
4,40,4
5,6,5
5,7,5
5,14,5
5,15,5
5,20,5
5,27,5
5,30,5
5,32,5
5,33,5
5,36,5
5,41,5
5,45,5
5,49,5
6,9,6
6,18,6
6,23,6
6,24,6
6,26,6
6,27,6
6,37,6
6,41,6
6,43,6
6,45,6
6,48,6
7,9,7
7,11,7
7,14,7
7,16,7
7,25,7
7,26,7
7,27,7
7,30,7
7,31,7
7,32,7
7,41,7
7,43,7
7,44,7
7,45,7
7,47,7
8,11,8
8,13,8
8,16,8
8,24,8
8,31,8
8,35,8
8,36,8
8,39,8
8,41,8
8,42,8
8,44,8
9,19,9
9,20,9
9,25,9
9,27,9
9,28,9
9,33,9
9,37,9
9,40,9
9,42,9
10,11,10
10,14,10
10,17,10
10,20,10
10,39,10
10,42,10
10,43,10
11,13,11
11,17,11
11,19,11
11,22,11
11,24,11
11,38,11
11,39,11
11,43,11
11,48,11
12,15,12
12,23,12
12,25,12
12,28,12
12,35,12
12,36,12
12,38,12
12,40,12
12,41,12
12,48,12
13,15,13
13,18,13
13,19,13
13,20,13
13,23,13
13,27,13
13,28,13
13,29,13
13,35,13
13,38,13
13,44,13
13,45,13
13,48,13
14,24,14
14,26,14
14,27,14
14,35,14
14,38,14
14,41,14
14,42,14
14,43,14
14,46,14
14,47,14
14,49,14
15,17,15
15,22,15
15,23,15
15,30,15
15,32,15
15,40,15
15,45,15
15,47,15
15,49,15
16,19,16
16,28,16
16,30,16
16,31,16
16,36,16
16,39,16
16,44,16
16,47,16
17,18,17
17,20,17
17,30,17
17,32,17
17,49,17
18,20,18
18,21,18
18,23,18
18,29,18
18,36,18
18,37,18
18,40,18
19,24,19
19,26,19
19,31,19
19,39,19
19,42,19
19,46,19
20,22,20
20,31,20
20,34,20
20,35,20
20,36,20
20,40,20
20,42,20
20,45,20
20,46,20
20,48,20
21,39,21
21,43,21
21,44,21
21,47,21
22,29,22
22,33,22
22,35,22
22,47,22
22,49,22
23,24,23
23,29,23
23,31,23
23,35,23
23,43,23
24,39,24
24,41,24
24,47,24
25,30,25
25,39,25
25,45,25
25,47,25
26,32,26
26,34,26
26,39,26
26,42,26
26,44,26
26,47,26
27,28,27
27,37,27
27,39,27
27,42,27
28,30,28
28,35,28
28,37,28
28,40,28
28,46,28
28,47,28
29,30,29
30,34,30
30,36,30
30,37,30
30,39,30
30,42,30
30,43,30
30,49,30
31,34,31
31,46,31
31,48,31
32,34,32
32,37,32
32,39,32
32,40,32
32,45,32
33,34,33
33,36,33
33,41,33
33,45,33
33,48,33
33,49,33
34,36,34
34,44,34
34,45,34
35,39,35
35,42,35
35,47,35
36,46,36
36,47,36
36,49,36
37,39,37
37,45,37
37,46,37
37,49,37
38,45,38
38,49,38
39,44,39
40,43,40
40,44,40
40,47,40
40,49,40
41,45,41
41,46,41
42,45,42
42,47,42
43,45,43
43,47,43
45,48,45
45,49,45
46,47,46
47,48,47
