u,v,owned_by
0,1,0
0,2,0
0,3,0
0,4,0
0,5,0
0,6,0
0,7,0
0,8,0
0,9,0
0,10,0
0,11,0
0,12,0
0,13,0
0,14,0
0,15,0
0,16,0
0,17,0
0,18,0
0,19,0
0,20,0
0,21,0
0,22,0
0,23,0
0,24,0
0,25,0
0,26,0
0,27,0
0,28,0
0,29,0
0,30,0
0,31,0
0,32,0
0,33,0
0,34,0
0,35,0
0,36,0
0,37,0
0,38,0
0,39,0
0,40,0
0,41,0
0,42,0
0,43,0
0,44,0
0,45,0
0,46,0
0,47,0
0,48,0
0,49,0
1,2,1
1,3,1
1,12,1
1,13,1
1,21,1
1,22,1
1,23,1
1,31,1
1,33,1
1,35,1
1,36,1
1,48,1
1,49,1
2,6,2
2,8,2
2,10,2
2,15,2
2,16,2
2,23,2
2,28,2
2,30,2
2,42,2
2,46,2
2,49,2
3,8,3
3,9,3
3,12,3
3,13,3
3,18,3
3,19,3
3,23,3
3,25,3
3,33,3
3,36,3
3,38,3
3,45,3
4,8,4
4,9,4
4,11,4
4,14,4
4,15,4
4,24,4
4,25,4
4,26,4
4,27,4
4,29,4
4,44,4
4,45,4
4,46,4
4,47,4
4,48,4
5,8,5
5,9,5
5,11,5
5,19,5
5,25,5
5,38,5
5,39,5
5,40,5
6,10,6
6,11,6
6,20,6
6,22,6
6,29,6
6,30,6
6,31,6
6,33,6
6,39,6
6,40,6
6,41,6
6,42,6
7,9,7
7,25,7
7,26,7
7,30,7
7,34,7
7,37,7
7,39,7
7,42,7
8,13,8
8,19,8
8,23,8
8,24,8
8,27,8
8,32,8
8,34,8
8,35,8
8,40,8
8,41,8
8,44,8
9,17,9
9,18,9
9,20,9
9,25,9
9,36,9
9,39,9
9,43,9
10,14,10
10,15,10
10,19,10
10,24,10
10,33,10
11,15,11
11,17,11
11,19,11
11,39,11
11,40,11
11,48,11
12,15,12
12,18,12
12,23,12
12,40,12
12,43,12
12,44,12
12,46,12
13,22,13
13,28,13
13,30,13
13,35,13
13,36,13
13,37,13
13,46,13
14,19,14
14,21,14
14,22,14
14,24,14
14,32,14
14,35,14
14,40,14
14,42,14
15,17,15
15,38,15
15,43,15
15,45,15
15,46,15
16,19,16
16,26,16
16,31,16
16,41,16
16,46,16
16,49,16
17,19,17
17,24,17
17,26,17
17,32,17
17,33,17
17,35,17
17,36,17
17,39,17
17,42,17
17,48,17
18,20,18
18,21,18
18,25,18
18,33,18
18,42,18
19,26,19
19,29,19
19,30,19
19,31,19
19,34,19
19,35,19
19,37,19
19,40,19
19,41,19
20,22,20
20,28,20
20,33,20
20,34,20
20,40,20
20,43,20
20,48,20
21,24,21
21,43,21
21,45,21
21,46,21
22,24,22
22,32,22
22,37,22
22,38,22
22,47,22
22,48,22
23,27,23
23,33,23
23,38,23
23,42,23
23,46,23
23,47,23
24,25,24
24,27,24
24,33,24
24,35,24
24,37,24
24,40,24
24,44,24
24,45,24
25,27,25
25,31,25
25,36,25
25,38,25
25,49,25
26,27,26
26,36,26
26,38,26
26,42,26
26,44,26
26,45,26
27,28,27
27,39,27
27,42,27
27,46,27
28,38,28
28,41,28
28,42,28
28,44,28
28,46,28
28,49,28
29,41,29
29,42,29
30,39,30
30,42,30
30,45,30
30,48,30
31,44,31
32,35,32
32,37,32
32,38,32
32,41,32
32,45,32
33,34,33
34,47,34
35,37,35
35,40,35
35,41,35
35,42,35
35,43,35
35,46,35
35,47,35
35,48,35
36,37,36
36,39,36
36,44,36
36,48,36
37,39,37
37,40,37
37,43,37
38,39,38
38,47,38
38,49,38
39,49,39
41,44,41
41,45,41
42,45,42
43,44,43
43,49,43
44,46,44
44,48,44
46,48,46
47,48,47
