u,v,owned_by
0,1,0
0,2,0
0,3,0
0,4,0
0,5,0
0,6,0
0,7,0
0,8,0
0,9,0
0,10,0
0,11,0
0,12,0
0,13,0
0,14,0
0,15,0
0,16,0
0,17,0
0,18,0
0,19,0
0,20,0
0,21,0
0,22,0
0,23,0
0,24,0
0,25,0
0,26,0
0,27,0
0,28,0
0,29,0
0,30,0
0,31,0
0,32,0
0,33,0
0,34,0
0,35,0
0,36,0
0,37,0
0,38,0
0,39,0
0,40,0
0,41,0
0,42,0
0,43,0
0,44,0
0,45,0
0,46,0
0,47,0
0,48,0
0,49,0
1,3,1
1,4,1
1,17,1
1,19,1
1,29,1
1,33,1
1,35,1
1,36,1
1,39,1
1,40,1
1,45,1
1,47,1
1,49,1
2,4,2
2,5,2
2,6,2
2,10,2
2,14,2
2,18,2
2,19,2
2,20,2
2,22,2
2,23,2
2,27,2
2,31,2
2,32,2
2,33,2
2,36,2
2,39,2
2,40,2
3,4,3
3,6,3
3,8,3
3,10,3
3,22,3
3,28,3
3,37,3
3,38,3
3,39,3
3,49,3
4,9,4
4,12,4
4,31,4
4,34,4
4,35,4
4,41,4
5,12,5
5,13,5
5,15,5
5,16,5
5,20,5
5,22,5
5,28,5
5,31,5
5,34,5
5,37,5
5,39,5
5,42,5
5,45,5
5,49,5
6,14,6
6,31,6
6,40,6
6,41,6
6,45,6
6,46,6
7,8,7
7,13,7
7,20,7
7,22,7
7,23,7
7,24,7
7,25,7
7,26,7
7,27,7
7,29,7
7,31,7
7,46,7
7,47,7
7,49,7
8,14,8
8,20,8
8,22,8
8,23,8
8,27,8
8,28,8
8,40,8
8,43,8
8,44,8
8,45,8
8,48,8
9,10,9
9,13,9
9,19,9
9,20,9
9,22,9
9,27,9
9,29,9
9,39,9
9,40,9
9,41,9
9,42,9
9,47,9
10,12,10
10,17,10
10,18,10
10,19,10
10,26,10
10,29,10
10,30,10
10,31,10
10,34,10
10,36,10
10,40,10
10,43,10
10,44,10
10,45,10
11,20,11
11,29,11
11,30,11
11,34,11
11,36,11
11,39,11
11,43,11
11,47,11
12,13,12
12,18,12
12,39,12
12,46,12
12,48,12
13,16,13
13,18,13
13,19,13
13,22,13
13,27,13
13,32,13
13,38,13
13,46,13
13,47,13
14,18,14
14,22,14
14,27,14
14,28,14
14,29,14
14,35,14
14,36,14
14,38,14
14,41,14
14,44,14
14,48,14
15,16,15
15,18,15
15,26,15
15,37,15
15,39,15
15,40,15
15,43,15
15,45,15
15,47,15
15,48,15
16,47,16
16,48,16
17,24,17
17,25,17
17,28,17
17,29,17
17,30,17
17,31,17
17,37,17
17,39,17
17,42,17
17,45,17
18,32,18
18,33,18
18,34,18
19,22,19
19,31,19
19,43,19
20,24,20
20,28,20
20,30,20
20,33,20
20,34,20
20,35,20
20,38,20
20,39,20
20,43,20
20,46,20
20,47,20
21,22,21
21,28,21
21,30,21
21,39,21
21,40,21
22,28,22
22,38,22
22,41,22
22,42,22
22,45,22
22,48,22
23,28,23
23,29,23
23,33,23
23,36,23
23,43,23
23,45,23
24,26,24
24,33,24
24,36,24
24,37,24
25,26,25
25,27,25
25,30,25
25,41,25
25,43,25
26,29,26
26,32,26
26,34,26
26,36,26
26,40,26
26,41,26
26,42,26
26,47,26
26,49,26
27,29,27
27,30,27
27,33,27
27,35,27
27,39,27
28,29,28
28,32,28
28,34,28
28,37,28
28,39,28
28,40,28
28,43,28
28,46,28
28,47,28
28,48,28
28,49,28
29,31,29
29,46,29
30,33,30
30,35,30
30,37,30
30,44,30
30,46,30
30,48,30
31,32,31
31,33,31
31,39,31
31,40,31
31,47,31
31,48,31
32,35,32
32,36,32
32,42,32
32,49,32
33,40,33
33,42,33
33,44,33
33,45,33
33,49,33
34,49,34
35,39,35
35,49,35
36,39,36
36,40,36
36,42,36
36,47,36
37,46,37
38,39,38
38,40,38
38,42,38
38,47,38
38,48,38
38,49,38
39,41,39
39,42,39
39,48,39
40,41,40
40,43,40
40,44,40
40,45,40
40,47,40
40,48,40
41,42,41
41,43,41
41,45,41
41,47,41
41,48,41
42,47,42
42,48,42
43,45,43
44,47,44
45,48,45
45,49,45
46,49,46
