u,v,owned_by
0,1,0
0,2,0
0,3,0
0,4,0
0,5,0
0,6,0
0,7,0
0,8,0
0,9,0
0,10,0
0,11,0
0,12,0
0,13,0
0,14,0
0,15,0
0,16,0
0,17,0
0,18,0
0,19,0
0,20,0
0,21,0
0,22,0
0,23,0
0,24,0
0,25,0
0,26,0
0,27,0
0,28,0
0,29,0
0,30,0
0,31,0
0,32,0
0,33,0
0,34,0
0,35,0
0,36,0
0,37,0
0,38,0
0,39,0
0,40,0
0,41,0
0,42,0
0,43,0
0,44,0
0,45,0
0,46,0
0,47,0
0,48,0
0,49,0
1,6,1
1,12,1
1,13,1
1,17,1
1,18,1
1,25,1
1,29,1
1,31,1
1,32,1
1,45,1
2,5,2
2,6,2
2,9,2
2,13,2
2,19,2
2,21,2
2,29,2
2,40,2
2,41,2
2,47,2
3,5,3
3,8,3
3,12,3
3,14,3
3,17,3
3,19,3
3,20,3
3,27,3
3,29,3
3,39,3
3,42,3
3,43,3
3,46,3
4,7,4
4,10,4
4,17,4
4,18,4
4,20,4
4,31,4
4,36,4
4,38,4
4,44,4
4,49,4
5,13,5
5,14,5
5,17,5
5,19,5
5,21,5
5,28,5
5,29,5
5,31,5
5,32,5
5,33,5
5,34,5
5,37,5
5,38,5
5,42,5
6,11,6
6,17,6
6,20,6
6,29,6
6,31,6
6,32,6
6,33,6
6,34,6
6,37,6
6,45,6
7,10,7
7,12,7
7,15,7
7,29,7
7,30,7
7,32,7
7,33,7
7,34,7
7,45,7
7,46,7
8,11,8
8,12,8
8,13,8
8,14,8
8,17,8
8,19,8
8,24,8
8,27,8
8,28,8
8,31,8
8,41,8
9,10,9
9,14,9
9,15,9
9,19,9
9,23,9
9,25,9
9,31,9
9,32,9
9,37,9
9,40,9
9,41,9
9,43,9
9,45,9
10,14,10
10,18,10
10,20,10
10,21,10
10,24,10
10,29,10
10,35,10
10,43,10
10,48,10
10,49,10
11,13,11
11,19,11
11,33,11
11,35,11
11,37,11
11,39,11
11,46,11
11,47,11
12,15,12
12,17,12
12,20,12
12,26,12
12,30,12
12,32,12
12,33,12
12,34,12
12,36,12
12,37,12
12,38,12
12,39,12
12,42,12
13,19,13
13,35,13
13,36,13
13,37,13
13,45,13
14,22,14
14,23,14
14,24,14
14,30,14
14,34,14
14,37,14
14,40,14
14,41,14
15,20,15
15,26,15
15,29,15
15,37,15
15,39,15
16,21,16
16,26,16
16,32,16
16,37,16
16,39,16
16,41,16
16,49,16
17,31,17
17,34,17
17,36,17
17,43,17
17,44,17
18,21,18
18,24,18
18,31,18
18,32,18
18,34,18
18,36,18
18,40,18
18,41,18
18,45,18
18,46,18
19,20,19
19,22,19
19,32,19
19,35,19
19,36,19
19,37,19
19,38,19
19,39,19
19,45,19
19,46,19
20,25,20
20,26,20
20,27,20
20,35,20
20,36,20
20,38,20
20,40,20
21,22,21
21,26,21
21,31,21
21,38,21
21,39,21
21,41,21
21,44,21
21,47,21
21,49,21
22,25,22
22,29,22
22,30,22
22,33,22
22,35,22
22,37,22
22,38,22
23,24,23
23,31,23
23,34,23
23,35,23
23,37,23
23,45,23
24,27,24
24,28,24
24,33,24
24,43,24
24,46,24
24,47,24
25,26,25
25,32,25
25,33,25
25,41,25
25,43,25
25,45,25
25,49,25
26,27,26
26,31,26
26,33,26
26,44,26
26,49,26
27,31,27
27,32,27
27,35,27
27,39,27
27,41,27
27,45,27
27,47,27
28,29,28
28,34,28
28,37,28
28,45,28
28,49,28
29,31,29
29,32,29
29,34,29
29,40,29
29,46,29
29,49,29
30,31,30
30,32,30
30,33,30
30,35,30
30,36,30
30,43,30
30,44,30
30,48,30
31,33,31
31,35,31
31,36,31
31,37,31
32,37,32
32,40,32
32,42,32
32,46,32
32,49,32
33,40,33
33,41,33
33,42,33
33,44,33
33,45,33
33,49,33
34,38,34
34,39,34
34,42,34
34,44,34
34,47,34
34,48,34
34,49,34
35,39,35
35,43,35
35,48,35
35,49,35
36,42,36
36,43,36
36,46,36
37,45,37
37,46,37
37,48,37
37,49,37
38,39,38
38,41,38
38,47,38
38,49,38
40,44,40
41,43,41
42,44,42
42,47,42
43,45,43
43,48,43
44,48,44
44,49,44
45,46,45
45,49,45
47,49,47
