u,v,owned_by
0,1,0
0,2,0
0,3,0
0,4,0
0,5,0
0,6,0
0,7,0
0,8,0
0,9,0
0,10,0
0,11,0
0,12,0
0,13,0
0,14,0
0,15,0
0,16,0
0,17,0
0,18,0
0,19,0
0,20,0
0,21,0
0,22,0
0,23,0
0,24,0
0,25,0
0,26,0
0,27,0
0,28,0
0,29,0
0,30,0
0,31,0
0,32,0
0,33,0
0,34,0
0,35,0
0,36,0
0,37,0
0,38,0
0,39,0
0,40,0
0,41,0
0,42,0
0,43,0
0,44,0
0,45,0
0,46,0
0,47,0
0,48,0
0,49,0
1,10,1
1,15,1
1,17,1
1,26,1
1,27,1
1,29,1
1,34,1
1,42,1
1,45,1
1,48,1
2,3,2
2,4,2
2,6,2
2,7,2
2,12,2
2,14,2
2,18,2
2,22,2
2,23,2
2,24,2
2,28,2
2,31,2
2,36,2
2,40,2
2,44,2
2,45,2
2,46,2
2,47,2
3,4,3
3,10,3
3,12,3
3,17,3
3,21,3
3,23,3
3,25,3
3,28,3
3,33,3
3,38,3
3,39,3
3,44,3
3,48,3
4,8,4
4,9,4
4,10,4
4,17,4
4,19,4
4,21,4
4,30,4
4,40,4
4,42,4
4,44,4
4,47,4
5,11,5
5,14,5
5,15,5
5,23,5
5,24,5
5,33,5
5,35,5
5,40,5
5,43,5
6,7,6
6,30,6
6,31,6
6,44,6
7,14,7
7,15,7
7,17,7
7,21,7
7,23,7
7,26,7
7,27,7
7,29,7
7,32,7
7,34,7
7,38,7
7,41,7
7,45,7
7,47,7
8,10,8
8,13,8
8,16,8
8,17,8
8,22,8
8,24,8
8,26,8
8,30,8
8,31,8
8,35,8
8,36,8
8,43,8
8,44,8
8,48,8
9,11,9
9,22,9
9,36,9
9,38,9
9,45,9
9,46,9
10,13,10
10,17,10
10,19,10
10,20,10
10,24,10
10,25,10
10,26,10
10,35,10
10,38,10
10,42,10
10,48,10
10,49,10
11,14,11
11,16,11
11,20,11
11,27,11
11,29,11
11,35,11
11,38,11
11,43,11
11,46,11
11,48,11
12,18,12
12,20,12
12,28,12
12,32,12
12,34,12
12,37,12
12,42,12
12,46,12
12,47,12
13,14,13
13,17,13
13,20,13
13,21,13
13,24,13
13,25,13
13,29,13
13,30,13
13,31,13
13,37,13
13,42,13
13,44,13
13,47,13
14,16,14
14,17,14
14,20,14
14,22,14
14,23,14
14,26,14
14,29,14
14,31,14
14,33,14
14,34,14
14,46,14
14,49,14
15,16,15
15,20,15
15,28,15
15,30,15
15,31,15
15,40,15
15,41,15
15,44,15
15,45,15
16,17,16
16,20,16
16,38,16
16,43,16
16,45,16
16,49,16
17,19,17
17,21,17
17,22,17
17,24,17
17,27,17
17,29,17
17,30,17
17,31,17
17,48,17
18,19,18
18,21,18
18,22,18
18,26,18
18,27,18
18,28,18
18,30,18
18,31,18
18,34,18
18,35,18
18,36,18
18,37,18
18,39,18
18,41,18
18,42,18
18,43,18
18,44,18
18,45,18
18,49,18
19,20,19
19,22,19
19,23,19
19,27,19
19,31,19
19,37,19
19,39,19
19,40,19
19,45,19
20,25,20
20,31,20
20,35,20
20,41,20
20,43,20
20,44,20
20,48,20
21,22,21
21,40,21
21,43,21
21,45,21
21,47,21
22,25,22
22,32,22
22,36,22
22,48,22
23,26,23
23,28,23
23,34,23
23,37,23
23,40,23
23,43,23
23,45,23
23,49,23
24,36,24
24,37,24
24,38,24
24,39,24
24,44,24
24,47,24
25,27,25
25,30,25
25,34,25
25,37,25
25,40,25
25,47,25
26,28,26
26,35,26
26,36,26
26,42,26
26,44,26
26,46,26
26,49,26
27,30,27
27,31,27
27,35,27
27,45,27
28,31,28
28,33,28
28,39,28
28,41,28
28,43,28
29,31,29
29,34,29
29,40,29
29,42,29
29,45,29
29,47,29
29,49,29
30,36,30
30,38,30
30,39,30
30,45,30
31,32,31
31,34,31
31,40,31
31,41,31
31,42,31
31,45,31
32,36,32
32,44,32
32,46,32
32,48,32
32,49,32
33,45,33
34,35,34
34,37,34
34,38,34
34,39,34
34,40,34
34,49,34
35,36,35
35,42,35
36,37,36
36,41,36
36,42,36
36,43,36
36,44,36
37,40,37
37,44,37
38,45,38
38,48,38
40,42,40
40,45,40
40,47,40
40,49,40
41,42,41
41,43,41
41,44,41
41,48,41
43,49,43
44,45,44
44,47,44
45,49,45
46,49,46
48,49,48
