u,v,owned_by
0,1,0
0,2,0
0,3,0
0,4,0
0,5,0
0,6,0
0,7,0
0,8,0
0,9,0
0,10,0
0,11,0
0,12,0
0,13,0
0,14,0
0,15,0
0,16,0
0,17,0
0,18,0
0,19,0
0,20,0
0,21,0
0,22,0
0,23,0
0,24,0
0,25,0
0,26,0
0,27,0
0,28,0
0,29,0
0,30,0
0,31,0
0,32,0
0,33,0
0,34,0
0,35,0
0,36,0
0,37,0
0,38,0
0,39,0
0,40,0
0,41,0
0,42,0
0,43,0
0,44,0
0,45,0
0,46,0
0,47,0
0,48,0
0,49,0
1,3,1
1,7,1
1,9,1
1,17,1
1,25,1
1,26,1
1,27,1
1,29,1
1,39,1
1,42,1
1,47,1
1,48,1
2,4,2
2,6,2
2,13,2
2,16,2
2,19,2
2,20,2
2,21,2
2,24,2
2,25,2
2,26,2
2,29,2
2,31,2
2,38,2
2,39,2
2,40,2
3,14,3
3,15,3
3,18,3
3,23,3
3,24,3
3,26,3
3,27,3
3,31,3
3,32,3
3,35,3
3,36,3
3,37,3
3,47,3
3,49,3
4,7,4
4,11,4
4,13,4
4,16,4
4,17,4
4,22,4
4,27,4
4,29,4
4,31,4
4,34,4
4,39,4
4,42,4
5,7,5
5,10,5
5,17,5
5,33,5
5,35,5
5,38,5
5,41,5
5,45,5
6,11,6
6,14,6
6,18,6
6,21,6
6,26,6
6,27,6
6,37,6
6,41,6
6,43,6
6,48,6
7,10,7
7,14,7
7,20,7
7,22,7
7,26,7
7,28,7
7,31,7
7,40,7
7,41,7
7,46,7
8,13,8
8,15,8
8,21,8
8,29,8
8,33,8
8,34,8
8,35,8
8,36,8
8,37,8
8,41,8
8,45,8
9,10,9
9,12,9
9,13,9
9,22,9
9,23,9
9,25,9
9,28,9
9,30,9
9,31,9
9,32,9
9,35,9
9,36,9
9,39,9
9,45,9
9,49,9
10,11,10
10,14,10
10,17,10
10,22,10
10,25,10
10,27,10
10,28,10
10,30,10
10,37,10
10,38,10
10,41,10
10,47,10
11,13,11
11,14,11
11,17,11
11,23,11
11,26,11
11,29,11
11,31,11
11,32,11
11,33,11
11,42,11
11,46,11
11,49,11
12,32,12
12,35,12
12,47,12
12,48,12
13,19,13
13,27,13
13,28,13
13,30,13
13,35,13
13,38,13
13,42,13
13,49,13
14,15,14
14,30,14
14,31,14
14,34,14
14,35,14
14,36,14
14,44,14
14,46,14
14,48,14
15,22,15
15,26,15
15,27,15
15,29,15
15,32,15
15,34,15
15,35,15
16,26,16
16,27,16
16,29,16
16,33,16
16,36,16
16,37,16
16,47,16
17,18,17
17,19,17
17,22,17
17,28,17
17,29,17
17,32,17
17,34,17
17,35,17
17,37,17
17,47,17
18,23,18
18,24,18
18,25,18
18,26,18
18,30,18
18,33,18
18,34,18
18,35,18
18,40,18
18,42,18
18,44,18
19,27,19
19,28,19
19,36,19
19,37,19
19,42,19
19,46,19
19,48,19
20,26,20
20,27,20
20,40,20
20,42,20
20,43,20
20,44,20
20,47,20
21,22,21
21,24,21
21,27,21
21,34,21
21,39,21
21,42,21
21,44,21
22,23,22
22,24,22
22,27,22
22,28,22
22,31,22
22,38,22
22,45,22
23,24,23
23,37,23
23,39,23
23,44,23
23,45,23
23,49,23
24,28,24
24,31,24
24,32,24
24,34,24
24,45,24
24,46,24
24,49,24
25,30,25
25,36,25
25,37,25
25,40,25
25,44,25
25,48,25
26,27,26
26,28,26
26,37,26
26,39,26
26,46,26
26,47,26
26,49,26
27,29,27
27,30,27
27,35,27
27,37,27
27,45,27
28,29,28
28,35,28
28,39,28
28,42,28
28,44,28
28,46,28
28,48,28
29,31,29
29,38,29
29,44,29
29,49,29
30,31,30
30,42,30
30,43,30
31,33,31
31,39,31
31,46,31
31,47,31
32,39,32
32,43,32
32,49,32
33,36,33
33,39,33
33,45,33
33,49,33
34,39,34
34,44,34
35,44,35
36,37,36
36,38,36
36,41,36
36,46,36
36,48,36
37,38,37
37,40,37
37,43,37
37,46,37
37,47,37
37,49,37
38,39,38
38,41,38
39,45,39
39,48,39
40,43,40
41,49,41
42,45,42
42,49,42
43,46,43
43,48,43
