node,owned_edges,dist_sum,cost,p
0,49,49.0,98.0,0.021547933157431837
1,14,83.0,97.0,0.02132805628847845
2,10,87.0,97.0,0.02132805628847845
3,12,84.0,96.0,0.021108179419525065
4,11,84.0,95.0,0.02088830255057168
5,11,85.0,96.0,0.021108179419525065
6,11,85.0,96.0,0.021108179419525065
7,16,80.0,96.0,0.021108179419525065
8,12,83.0,95.0,0.02088830255057168
9,9,86.0,95.0,0.02088830255057168
10,13,82.0,95.0,0.02088830255057168
11,5,92.0,97.0,0.02132805628847845
12,14,81.0,95.0,0.02088830255057168
13,14,79.0,93.0,0.020448548812664908
14,8,88.0,96.0,0.021108179419525065
15,6,90.0,96.0,0.021108179419525065
16,11,81.0,92.0,0.020228671943711522
17,12,77.0,89.0,0.01956904133685136
18,8,85.0,93.0,0.020448548812664908
19,9,84.0,93.0,0.020448548812664908
20,6,85.0,91.0,0.020008795074758137
21,7,84.0,91.0,0.020008795074758137
22,5,84.0,89.0,0.01956904133685136
23,3,86.0,89.0,0.01956904133685136
24,8,86.0,94.0,0.020668425681618294
25,6,88.0,94.0,0.020668425681618294
26,4,88.0,92.0,0.020228671943711522
27,8,79.0,87.0,0.01912928759894459
28,5,86.0,91.0,0.020008795074758137
29,5,85.0,90.0,0.01978891820580475
30,7,84.0,91.0,0.020008795074758137
31,8,81.0,89.0,0.01956904133685136
32,4,82.0,86.0,0.018909410729991204
33,3,84.0,87.0,0.01912928759894459
34,3,88.0,91.0,0.020008795074758137
35,3,87.0,90.0,0.01978891820580475
36,5,81.0,86.0,0.018909410729991204
37,1,91.0,92.0,0.020228671943711522
38,1,89.0,90.0,0.01978891820580475
39,1,85.0,86.0,0.018909410729991204
40,0,88.0,88.0,0.019349164467897976
41,0,83.0,83.0,0.018249780123131047
42,1,81.0,82.0,0.01802990325417766
43,0,88.0,88.0,0.019349164467897976
44,0,83.0,83.0,0.018249780123131047
45,2,88.0,90.0,0.01978891820580475
46,0,87.0,87.0,0.01912928759894459
47,1,86.0,87.0,0.01912928759894459
48,0,83.0,83.0,0.018249780123131047
49,0,81.0,81.0,0.017810026385224276
