u,v,owned_by
0,1,0
0,2,0
0,3,0
0,4,0
0,5,0
0,6,0
0,7,0
0,8,0
0,9,0
0,10,0
0,11,0
0,12,0
0,13,0
0,14,0
0,15,0
0,16,0
0,17,0
0,18,0
0,19,0
0,20,0
0,21,0
0,22,0
0,23,0
0,24,0
0,25,0
0,26,0
0,27,0
0,28,0
0,29,0
0,30,0
0,31,0
0,32,0
0,33,0
0,34,0
0,35,0
0,36,0
0,37,0
0,38,0
0,39,0
0,40,0
0,41,0
0,42,0
0,43,0
0,44,0
0,45,0
0,46,0
0,47,0
0,48,0
0,49,0
1,2,1
1,8,1
1,15,1
1,20,1
1,23,1
1,28,1
1,32,1
1,39,1
1,46,1
2,7,2
2,13,2
2,27,2
2,33,2
2,37,2
2,40,2
2,44,2
2,47,2
2,49,2
3,19,3
3,20,3
3,29,3
3,31,3
3,35,3
3,36,3
3,37,3
3,42,3
3,47,3
3,49,3
4,7,4
4,9,4
4,25,4
4,27,4
4,28,4
4,29,4
4,35,4
4,49,4
5,10,5
5,12,5
5,17,5
5,20,5
5,21,5
5,28,5
5,31,5
5,46,5
5,49,5
6,7,6
6,18,6
6,21,6
6,33,6
6,39,6
6,44,6
7,11,7
7,12,7
7,17,7
7,18,7
7,20,7
7,22,7
7,23,7
7,25,7
7,31,7
7,33,7
7,38,7
7,43,7
7,46,7
8,12,8
8,14,8
8,16,8
8,21,8
8,31,8
8,40,8
8,47,8
9,20,9
9,22,9
9,24,9
9,26,9
9,27,9
9,28,9
9,37,9
9,38,9
9,39,9
9,40,9
9,42,9
9,46,9
9,48,9
10,21,10
10,22,10
10,23,10
10,24,10
10,25,10
10,28,10
10,33,10
10,35,10
10,36,10
10,40,10
10,42,10
11,25,11
11,26,11
11,39,11
11,41,11
12,13,12
12,18,12
12,19,12
12,21,12
12,23,12
12,26,12
12,33,12
12,35,12
12,36,12
12,40,12
12,43,12
12,46,12
12,49,12
13,18,13
13,19,13
13,20,13
13,23,13
13,28,13
13,29,13
13,35,13
13,43,13
13,45,13
14,23,14
14,24,14
14,25,14
14,27,14
14,28,14
14,32,14
14,35,14
14,41,14
14,42,14
14,43,14
14,47,14
15,16,15
15,17,15
15,18,15
15,21,15
15,24,15
15,25,15
15,26,15
15,30,15
15,33,15
15,36,15
15,37,15
15,38,15
15,40,15
15,45,15
15,46,15
15,47,15
15,49,15
16,25,16
16,31,16
16,35,16
16,36,16
16,37,16
16,44,16
16,46,16
16,47,16
16,49,16
17,18,17
17,21,17
17,24,17
17,25,17
17,26,17
17,27,17
17,37,17
17,39,17
17,44,17
17,45,17
18,25,18
18,30,18
18,32,18
18,34,18
18,39,18
18,41,18
18,47,18
18,48,18
19,22,19
19,23,19
19,29,19
19,45,19
19,47,19
20,25,20
20,27,20
20,33,20
20,34,20
20,45,20
20,46,20
20,48,20
21,32,21
21,34,21
21,41,21
21,42,21
21,43,21
21,48,21
22,25,22
22,35,22
22,43,22
22,48,22
22,49,22
23,24,23
23,25,23
23,27,23
23,31,23
23,32,23
23,34,23
23,47,23
24,30,24
24,34,24
24,36,24
25,33,25
25,37,25
25,39,25
25,43,25
25,44,25
25,45,25
26,37,26
26,43,26
26,47,26
27,28,27
27,36,27
27,39,27
27,43,27
27,49,27
28,33,28
28,34,28
28,43,28
28,46,28
28,49,28
29,34,29
29,38,29
29,44,29
29,47,29
30,31,30
30,33,30
30,36,30
30,37,30
30,44,30
30,47,30
31,35,31
31,42,31
31,43,31
31,44,31
31,45,31
31,46,31
31,48,31
33,39,33
33,41,33
33,49,33
34,41,34
34,44,34
34,48,34
35,38,35
35,42,35
35,44,35
35,45,35
35,47,35
36,47,36
37,39,37
37,47,37
37,48,37
38,40,38
38,43,38
38,44,38
38,45,38
38,46,38
38,47,38
39,45,39
40,41,40
40,42,40
40,45,40
40,46,40
40,47,40
40,49,40
41,42,41
41,45,41
42,45,42
42,46,42
43,45,43
44,45,44
44,47,44
44,48,44
45,49,45
47,49,47
