u,v,owned_by
0,1,0
0,2,0
0,3,0
0,4,0
0,5,0
0,6,0
0,7,0
0,8,0
0,9,0
0,10,0
0,11,0
0,12,0
0,13,0
0,14,0
0,15,0
0,16,0
0,17,0
0,18,0
0,19,0
0,20,0
0,21,0
0,22,0
0,23,0
0,24,0
0,25,0
0,26,0
0,27,0
0,28,0
0,29,0
0,30,0
0,31,0
0,32,0
0,33,0
0,34,0
0,35,0
0,36,0
0,37,0
0,38,0
0,39,0
0,40,0
0,41,0
0,42,0
0,43,0
0,44,0
0,45,0
0,46,0
0,47,0
0,48,0
0,49,0
1,2,1
1,3,1
1,8,1
1,13,1
1,16,1
1,22,1
1,26,1
1,35,1
1,36,1
1,37,1
1,39,1
1,45,1
1,47,1
2,3,2
2,4,2
2,5,2
2,16,2
2,22,2
2,23,2
2,24,2
2,26,2
2,28,2
2,31,2
2,43,2
3,4,3
3,6,3
3,9,3
3,11,3
3,15,3
3,20,3
3,23,3
3,25,3
3,26,3
3,31,3
3,43,3
3,44,3
3,49,3
4,8,4
4,22,4
4,26,4
4,27,4
4,28,4
4,31,4
4,32,4
4,34,4
4,36,4
4,39,4
4,43,4
4,48,4
5,6,5
5,12,5
5,16,5
5,19,5
5,23,5
5,40,5
5,44,5
6,19,6
6,22,6
6,23,6
6,26,6
6,28,6
6,32,6
6,38,6
6,39,6
6,41,6
6,43,6
6,44,6
6,48,6
7,12,7
7,15,7
7,23,7
7,31,7
7,33,7
7,37,7
8,9,8
8,10,8
8,11,8
8,17,8
8,18,8
8,19,8
8,21,8
8,23,8
8,29,8
8,34,8
8,35,8
8,36,8
8,40,8
9,10,9
9,11,9
9,18,9
9,21,9
9,24,9
9,32,9
9,37,9
9,38,9
9,42,9
9,43,9
10,12,10
10,15,10
10,18,10
10,21,10
10,22,10
10,24,10
10,26,10
10,31,10
10,35,10
10,37,10
10,40,10
10,44,10
10,48,10
11,12,11
11,15,11
11,24,11
11,28,11
11,29,11
11,33,11
11,34,11
11,35,11
11,39,11
11,41,11
11,45,11
12,13,12
12,16,12
12,17,12
12,23,12
12,25,12
12,30,12
12,31,12
12,35,12
12,42,12
13,14,13
13,15,13
13,16,13
13,19,13
13,23,13
13,24,13
13,28,13
13,29,13
13,33,13
13,34,13
13,43,13
13,46,13
13,47,13
13,48,13
14,15,14
14,21,14
14,22,14
14,28,14
14,34,14
14,35,14
14,38,14
14,40,14
14,42,14
15,34,15
15,36,15
15,45,15
15,48,15
15,49,15
16,17,16
16,23,16
16,25,16
16,33,16
16,39,16
16,42,16
17,18,17
17,23,17
17,24,17
17,30,17
17,31,17
17,34,17
17,35,17
17,38,17
17,41,17
17,46,17
17,48,17
18,20,18
18,21,18
18,23,18
18,25,18
18,26,18
18,29,18
18,30,18
18,32,18
18,35,18
18,38,18
18,39,18
18,45,18
18,46,18
18,49,18
19,20,19
19,21,19
19,22,19
19,24,19
19,25,19
19,26,19
19,28,19
19,32,19
19,33,19
19,35,19
19,39,19
19,43,19
19,45,19
19,47,19
20,21,20
20,23,20
20,27,20
20,29,20
20,32,20
20,43,20
20,44,20
21,22,21
21,33,21
21,35,21
21,36,21
21,40,21
21,41,21
21,42,21
21,48,21
21,49,21
22,25,22
22,30,22
22,31,22
22,34,22
22,41,22
22,42,22
22,43,22
22,45,22
22,47,22
23,25,23
23,27,23
23,28,23
23,32,23
23,33,23
23,37,23
23,40,23
23,43,23
23,47,23
24,28,24
24,29,24
24,31,24
24,32,24
24,34,24
24,37,24
24,44,24
24,47,24
25,30,25
25,32,25
25,38,25
26,32,26
26,35,26
26,37,26
26,38,26
26,39,26
26,40,26
27,28,27
27,30,27
27,31,27
27,34,27
27,35,27
27,42,27
27,43,27
27,44,27
28,29,28
28,35,28
28,38,28
28,49,28
29,41,29
30,32,30
30,34,30
30,37,30
30,38,30
30,39,30
30,42,30
31,36,31
31,47,31
31,49,31
32,35,32
32,36,32
32,37,32
32,38,32
32,39,32
32,40,32
32,47,32
32,49,32
33,38,33
33,39,33
33,42,33
33,43,33
33,46,33
33,49,33
34,37,34
34,38,34
35,37,35
35,39,35
35,41,35
35,48,35
36,41,36
36,47,36
37,43,37
37,47,37
38,42,38
38,45,38
38,49,38
39,44,39
40,42,40
40,43,40
41,46,41
42,43,42
42,44,42
44,46,44
46,48,46
48,49,48
