u,v,owned_by
0,1,0
0,2,0
0,3,0
0,4,0
0,5,0
0,6,0
0,7,0
0,8,0
0,9,0
0,10,0
0,11,0
0,12,0
0,13,0
0,14,0
0,15,0
0,16,0
0,17,0
0,18,0
0,19,0
0,20,0
0,21,0
0,22,0
0,23,0
0,24,0
0,25,0
0,26,0
0,27,0
0,28,0
0,29,0
0,30,0
0,31,0
0,32,0
0,33,0
0,34,0
0,35,0
0,36,0
0,37,0
0,38,0
0,39,0
0,40,0
0,41,0
0,42,0
0,43,0
0,44,0
0,45,0
0,46,0
0,47,0
0,48,0
0,49,0
1,4,1
1,5,1
1,6,1
1,19,1
1,34,1
1,43,1
1,44,1
1,47,1
1,48,1
2,8,2
2,9,2
2,10,2
2,11,2
2,13,2
2,15,2
2,23,2
2,27,2
2,34,2
2,35,2
2,40,2
2,44,2
2,48,2
2,49,2
3,6,3
3,10,3
3,14,3
3,17,3
3,18,3
3,23,3
3,25,3
3,29,3
3,31,3
3,39,3
3,41,3
3,45,3
3,46,3
4,7,4
4,9,4
4,16,4
4,22,4
4,28,4
4,29,4
4,34,4
4,38,4
4,42,4
4,46,4
5,9,5
5,12,5
5,13,5
5,21,5
5,25,5
5,27,5
5,28,5
5,29,5
5,30,5
5,34,5
5,37,5
5,40,5
5,41,5
5,45,5
5,46,5
6,12,6
6,15,6
6,16,6
6,19,6
6,22,6
6,30,6
6,38,6
6,39,6
6,44,6
7,9,7
7,10,7
7,19,7
7,25,7
7,28,7
7,29,7
7,32,7
7,33,7
7,36,7
7,39,7
7,48,7
8,9,8
8,11,8
8,12,8
8,15,8
8,16,8
8,19,8
8,28,8
8,31,8
8,32,8
8,39,8
8,42,8
8,48,8
8,49,8
9,15,9
9,18,9
9,20,9
9,22,9
9,23,9
9,24,9
9,29,9
9,33,9
9,39,9
9,40,9
9,41,9
9,42,9
9,48,9
10,12,10
10,13,10
10,14,10
10,17,10
10,19,10
10,29,10
10,31,10
10,33,10
10,35,10
10,46,10
11,13,11
11,14,11
11,18,11
11,24,11
11,28,11
11,29,11
11,30,11
11,33,11
11,35,11
11,36,11
11,39,11
11,42,11
11,46,11
11,47,11
12,15,12
12,26,12
12,31,12
12,40,12
12,41,12
12,46,12
13,21,13
13,25,13
13,29,13
13,36,13
13,45,13
14,17,14
14,18,14
14,22,14
14,27,14
14,28,14
14,29,14
14,30,14
14,32,14
14,34,14
14,38,14
14,42,14
14,43,14
15,18,15
15,19,15
15,20,15
15,33,15
15,34,15
15,36,15
15,42,15
15,44,15
16,17,16
16,23,16
16,26,16
16,27,16
16,31,16
16,34,16
16,36,16
16,45,16
16,46,16
17,19,17
17,24,17
17,26,17
17,27,17
17,37,17
17,38,17
17,39,17
17,41,17
17,42,17
17,43,17
17,44,17
17,46,17
17,48,17
18,20,18
18,30,18
18,32,18
18,36,18
18,38,18
19,20,19
19,30,19
19,36,19
19,44,19
19,45,19
19,49,19
20,25,20
20,26,20
20,29,20
20,30,20
20,31,20
20,34,20
20,36,20
20,45,20
20,46,20
20,47,20
20,48,20
21,24,21
21,29,21
21,31,21
21,32,21
21,33,21
21,34,21
21,39,21
21,43,21
21,45,21
21,49,21
22,47,22
22,49,22
23,24,23
23,28,23
23,33,23
23,43,23
23,46,23
24,32,24
24,33,24
24,38,24
24,40,24
24,42,24
24,46,24
24,48,24
25,26,25
25,29,25
25,32,25
25,34,25
25,35,25
25,37,25
25,45,25
26,27,26
26,29,26
26,32,26
26,33,26
26,37,26
26,40,26
26,43,26
26,47,26
26,48,26
27,30,27
27,39,27
27,40,27
27,42,27
27,45,27
28,33,28
28,35,28
28,39,28
28,40,28
28,44,28
28,48,28
29,30,29
29,36,29
29,38,29
29,41,29
29,43,29
29,45,29
29,49,29
30,32,30
30,36,30
30,44,30
31,32,31
31,33,31
31,34,31
31,41,31
31,48,31
32,35,32
32,37,32
32,39,32
32,41,32
32,45,32
32,47,32
33,34,33
33,39,33
33,40,33
33,42,33
33,49,33
34,41,34
34,42,34
34,48,34
35,36,35
35,37,35
35,41,35
35,43,35
35,48,35
36,37,36
36,39,36
36,41,36
36,42,36
36,44,36
36,47,36
36,48,36
37,39,37
37,47,37
37,49,37
38,41,38
39,42,39
39,43,39
39,45,39
40,41,40
41,42,41
41,45,41
42,43,42
42,44,42
43,45,43
43,46,43
43,48,43
45,47,45
45,48,45
46,48,46
46,49,46
