node,owned_edges,dist_sum,cost,p
0,49,49.0,98.0,0.02155741311042675
1,19,78.0,97.0,0.02133743950725913
2,12,85.0,97.0,0.02133743950725913
3,15,81.0,96.0,0.02111746590409151
4,13,83.0,96.0,0.02111746590409151
5,6,88.0,94.0,0.02067751869775627
6,12,83.0,95.0,0.02089749230092389
7,9,86.0,95.0,0.02089749230092389
8,8,87.0,95.0,0.02089749230092389
9,12,85.0,97.0,0.02133743950725913
10,10,85.0,95.0,0.02089749230092389
11,9,85.0,94.0,0.02067751869775627
12,10,83.0,93.0,0.02045754509458865
13,9,82.0,91.0,0.02001759788825341
14,4,90.0,94.0,0.02067751869775627
15,12,81.0,93.0,0.02045754509458865
16,8,86.0,94.0,0.02067751869775627
17,7,85.0,92.0,0.020237571491421028
18,12,81.0,93.0,0.02045754509458865
19,6,88.0,94.0,0.02067751869775627
20,8,84.0,92.0,0.020237571491421028
21,6,86.0,92.0,0.020237571491421028
22,7,84.0,91.0,0.02001759788825341
23,5,86.0,91.0,0.02001759788825341
24,12,82.0,94.0,0.02067751869775627
25,7,83.0,90.0,0.019797624285085788
26,3,88.0,91.0,0.02001759788825341
27,4,84.0,88.0,0.01935767707875055
28,4,87.0,91.0,0.02001759788825341
29,4,86.0,90.0,0.019797624285085788
30,4,83.0,87.0,0.01913770347558293
31,7,79.0,86.0,0.01891772987241531
32,5,82.0,87.0,0.01913770347558293
33,4,86.0,90.0,0.019797624285085788
34,5,83.0,88.0,0.01935767707875055
35,3,83.0,86.0,0.01891772987241531
36,5,87.0,92.0,0.020237571491421028
37,3,87.0,90.0,0.019797624285085788
38,5,78.0,83.0,0.01825780906291245
39,3,85.0,88.0,0.01935767707875055
40,2,88.0,90.0,0.019797624285085788
41,0,86.0,86.0,0.01891772987241531
42,1,86.0,87.0,0.01913770347558293
43,3,86.0,89.0,0.01957765068191817
44,0,86.0,86.0,0.01891772987241531
45,2,77.0,79.0,0.017377914650241973
46,0,83.0,83.0,0.01825780906291245
47,0,90.0,90.0,0.019797624285085788
48,0,89.0,89.0,0.01957765068191817
49,0,87.0,87.0,0.01913770347558293
