node,owned_edges,dist_sum,cost,p
0,49,49.0,98.0,0.021434820647419073
1,10,87.0,97.0,0.02121609798775153
2,12,85.0,97.0,0.02121609798775153
3,8,88.0,96.0,0.02099737532808399
4,11,86.0,97.0,0.02121609798775153
5,12,84.0,96.0,0.02099737532808399
6,12,85.0,97.0,0.02121609798775153
7,13,83.0,96.0,0.02099737532808399
8,8,89.0,97.0,0.02121609798775153
9,5,89.0,94.0,0.020559930008748905
10,12,84.0,96.0,0.02099737532808399
11,7,90.0,97.0,0.02121609798775153
12,10,86.0,96.0,0.02099737532808399
13,5,89.0,94.0,0.020559930008748905
14,11,83.0,94.0,0.020559930008748905
15,5,88.0,93.0,0.020341207349081365
16,6,87.0,93.0,0.020341207349081365
17,9,81.0,90.0,0.01968503937007874
18,12,82.0,94.0,0.020559930008748905
19,8,85.0,93.0,0.020341207349081365
20,7,83.0,90.0,0.01968503937007874
21,12,82.0,94.0,0.020559930008748905
22,4,88.0,92.0,0.020122484689413824
23,6,90.0,96.0,0.02099737532808399
24,12,79.0,91.0,0.01990376202974628
25,9,80.0,89.0,0.0194663167104112
26,4,87.0,91.0,0.01990376202974628
27,3,83.0,86.0,0.018810148731408575
28,2,86.0,88.0,0.019247594050743656
29,2,89.0,91.0,0.01990376202974628
30,4,86.0,90.0,0.01968503937007874
31,3,87.0,90.0,0.01968503937007874
32,6,80.0,86.0,0.018810148731408575
33,2,86.0,88.0,0.019247594050743656
34,2,89.0,91.0,0.01990376202974628
35,3,90.0,93.0,0.020341207349081365
36,5,84.0,89.0,0.0194663167104112
37,2,84.0,86.0,0.018810148731408575
38,3,83.0,86.0,0.018810148731408575
39,1,90.0,91.0,0.01990376202974628
40,3,84.0,87.0,0.019028871391076115
41,4,85.0,89.0,0.0194663167104112
42,1,86.0,87.0,0.019028871391076115
43,0,87.0,87.0,0.019028871391076115
44,1,91.0,92.0,0.020122484689413824
45,2,87.0,89.0,0.0194663167104112
46,0,85.0,85.0,0.01859142607174103
47,0,85.0,85.0,0.01859142607174103
48,0,85.0,85.0,0.01859142607174103
49,0,83.0,83.0,0.01815398075240595
