node,owned_edges,dist_sum,cost,p
0,49,49.0,98.0,0.02146298729741568
1,10,87.0,97.0,0.021243977222952255
2,11,85.0,96.0,0.02102496714848883
3,8,88.0,96.0,0.02102496714848883
4,8,88.0,96.0,0.02102496714848883
5,10,86.0,96.0,0.02102496714848883
6,9,87.0,96.0,0.02102496714848883
7,7,89.0,96.0,0.02102496714848883
8,11,86.0,97.0,0.021243977222952255
9,9,87.0,96.0,0.02102496714848883
10,8,86.0,94.0,0.02058694699956198
11,10,85.0,95.0,0.020805957074025404
12,5,89.0,94.0,0.02058694699956198
13,6,86.0,92.0,0.02014892685063513
14,7,89.0,96.0,0.02102496714848883
15,11,84.0,95.0,0.020805957074025404
16,6,87.0,93.0,0.020367936925098553
17,6,87.0,93.0,0.020367936925098553
18,9,85.0,94.0,0.02058694699956198
19,8,87.0,95.0,0.020805957074025404
20,8,86.0,94.0,0.02058694699956198
21,7,85.0,92.0,0.02014892685063513
22,7,82.0,89.0,0.019491896627244855
23,8,85.0,93.0,0.020367936925098553
24,9,84.0,93.0,0.020367936925098553
25,6,87.0,93.0,0.020367936925098553
26,8,83.0,91.0,0.019929916776171702
27,4,87.0,91.0,0.019929916776171702
28,6,83.0,89.0,0.019491896627244855
29,6,86.0,92.0,0.02014892685063513
30,6,80.0,86.0,0.018834866403854577
31,8,85.0,93.0,0.020367936925098553
32,5,85.0,90.0,0.01971090670170828
33,2,84.0,86.0,0.018834866403854577
34,4,86.0,90.0,0.01971090670170828
35,3,85.0,88.0,0.019272886552781428
36,3,87.0,90.0,0.01971090670170828
37,4,86.0,90.0,0.01971090670170828
38,5,84.0,89.0,0.019491896627244855
39,4,84.0,88.0,0.019272886552781428
40,3,82.0,85.0,0.018615856329391153
41,3,86.0,89.0,0.019491896627244855
42,1,81.0,82.0,0.017958826106000875
43,2,81.0,83.0,0.018177836180464303
44,2,84.0,86.0,0.018834866403854577
45,0,90.0,90.0,0.01971090670170828
46,1,87.0,88.0,0.019272886552781428
47,1,81.0,82.0,0.017958826106000875
48,0,88.0,88.0,0.019272886552781428
49,0,81.0,81.0,0.017739816031537452
