u,v,owned_by
0,1,0
0,2,0
0,3,0
0,4,0
0,5,0
0,6,0
0,7,0
0,8,0
0,9,0
0,10,0
0,11,0
0,12,0
0,13,0
0,14,0
0,15,0
0,16,0
0,17,0
0,18,0
0,19,0
0,20,0
0,21,0
0,22,0
0,23,0
0,24,0
0,25,0
0,26,0
0,27,0
0,28,0
0,29,0
0,30,0
0,31,0
0,32,0
0,33,0
0,34,0
0,35,0
0,36,0
0,37,0
0,38,0
0,39,0
0,40,0
0,41,0
0,42,0
0,43,0
0,44,0
0,45,0
0,46,0
0,47,0
0,48,0
0,49,0
1,2,1
1,6,1
1,7,1
1,9,1
1,12,1
1,17,1
1,20,1
1,25,1
1,26,1
1,27,1
1,30,1
1,31,1
1,33,1
1,35,1
1,37,1
1,39,1
1,41,1
1,44,1
1,45,1
1,46,1
1,49,1
2,9,2
2,12,2
2,14,2
2,18,2
2,25,2
2,30,2
2,35,2
2,40,2
2,42,2
2,45,2
2,46,2
2,47,2
2,49,2
3,4,3
3,5,3
3,7,3
3,8,3
3,10,3
3,12,3
3,13,3
3,17,3
3,18,3
3,20,3
3,27,3
3,29,3
3,32,3
3,35,3
3,37,3
3,43,3
3,44,3
3,45,3
4,15,4
4,18,4
4,19,4
4,28,4
4,35,4
4,38,4
4,42,4
4,46,4
5,7,5
5,8,5
5,10,5
5,11,5
5,17,5
5,18,5
5,24,5
5,29,5
5,30,5
5,33,5
5,37,5
5,41,5
5,45,5
5,48,5
6,13,6
6,16,6
6,17,6
6,23,6
6,27,6
6,32,6
6,35,6
6,37,6
6,38,6
6,40,6
6,44,6
6,46,6
6,47,6
7,8,7
7,14,7
7,27,7
7,28,7
7,30,7
7,31,7
7,40,7
8,9,8
8,11,8
8,12,8
8,20,8
8,23,8
8,26,8
8,28,8
8,33,8
8,37,8
8,38,8
8,43,8
8,45,8
9,10,9
9,12,9
9,16,9
9,20,9
9,22,9
9,27,9
9,31,9
9,35,9
9,40,9
9,44,9
9,46,9
10,12,10
10,19,10
10,25,10
10,35,10
10,39,10
10,46,10
11,17,11
11,30,11
11,31,11
11,37,11
11,39,11
11,41,11
11,48,11
12,15,12
12,19,12
12,20,12
12,23,12
12,34,12
12,38,12
12,43,12
13,16,13
13,18,13
13,25,13
13,33,13
13,36,13
13,37,13
13,40,13
13,43,13
13,45,13
14,16,14
14,17,14
14,19,14
14,22,14
14,23,14
14,26,14
14,34,14
14,35,14
14,37,14
14,40,14
14,44,14
14,45,14
14,46,14
15,19,15
15,23,15
15,24,15
15,28,15
15,30,15
15,47,15
16,21,16
16,24,16
16,28,16
16,32,16
16,46,16
17,22,17
17,26,17
17,28,17
17,40,17
17,43,17
17,44,17
17,49,17
18,20,18
18,26,18
18,36,18
18,38,18
18,42,18
18,44,18
18,47,18
19,21,19
19,22,19
19,23,19
19,30,19
19,37,19
19,43,19
19,47,19
19,49,19
20,21,20
20,26,20
20,29,20
20,33,20
20,39,20
20,40,20
20,42,20
20,45,20
21,26,21
21,29,21
21,30,21
21,37,21
21,38,21
22,23,22
22,35,22
22,45,22
22,47,22
23,25,23
23,27,23
23,33,23
23,34,23
23,37,23
23,39,23
23,43,23
24,25,24
24,28,24
24,33,24
24,37,24
24,43,24
24,46,24
24,49,24
25,32,25
25,39,25
25,40,25
25,47,25
26,28,26
26,42,26
26,44,26
26,48,26
27,28,27
27,32,27
27,33,27
27,44,27
27,45,27
27,46,27
28,32,28
28,34,28
28,41,28
28,42,28
28,45,28
28,48,28
29,32,29
29,34,29
29,43,29
29,46,29
29,48,29
30,42,30
30,43,30
30,48,30
31,35,31
31,36,31
31,43,31
31,46,31
31,49,31
32,33,32
32,36,32
32,42,32
32,48,32
33,34,33
33,43,33
33,44,33
33,47,33
33,48,33
33,49,33
34,36,34
34,37,34
34,44,34
34,45,34
34,47,34
34,49,34
36,41,36
36,43,36
36,48,36
37,38,37
37,41,37
37,43,37
37,48,37
37,49,37
38,43,38
38,45,38
38,48,38
39,41,39
39,42,39
39,46,39
40,42,40
40,49,40
41,43,41
42,46,42
42,47,42
43,48,43
44,47,44
45,46,45
45,48,45
47,49,47
