node,owned_edges,dist_sum,cost,p
0,49,49.0,98.0,0.02149122807017544
1,15,82.0,97.0,0.021271929824561404
2,12,85.0,97.0,0.021271929824561404
3,10,87.0,97.0,0.021271929824561404
4,7,90.0,97.0,0.021271929824561404
5,9,87.0,96.0,0.021052631578947368
6,6,90.0,96.0,0.021052631578947368
7,12,85.0,97.0,0.021271929824561404
8,10,84.0,94.0,0.0206140350877193
9,11,83.0,94.0,0.0206140350877193
10,9,85.0,94.0,0.0206140350877193
11,9,88.0,97.0,0.021271929824561404
12,12,83.0,95.0,0.020833333333333332
13,12,81.0,93.0,0.020394736842105264
14,9,84.0,93.0,0.020394736842105264
15,14,82.0,96.0,0.021052631578947368
16,11,83.0,94.0,0.0206140350877193
17,7,90.0,97.0,0.021271929824561404
18,5,89.0,94.0,0.0206140350877193
19,8,87.0,95.0,0.020833333333333332
20,6,83.0,89.0,0.019517543859649124
21,4,85.0,89.0,0.019517543859649124
22,6,84.0,90.0,0.019736842105263157
23,2,85.0,87.0,0.019078947368421053
24,8,82.0,90.0,0.019736842105263157
25,4,88.0,92.0,0.02017543859649123
26,7,82.0,89.0,0.019517543859649124
27,7,81.0,88.0,0.01929824561403509
28,2,89.0,91.0,0.019956140350877193
29,6,84.0,90.0,0.019736842105263157
30,6,84.0,90.0,0.019736842105263157
31,4,85.0,89.0,0.019517543859649124
32,6,86.0,92.0,0.02017543859649123
33,2,88.0,90.0,0.019736842105263157
34,2,85.0,87.0,0.019078947368421053
35,7,80.0,87.0,0.019078947368421053
36,3,83.0,86.0,0.018859649122807017
37,5,78.0,83.0,0.018201754385964913
38,2,85.0,87.0,0.019078947368421053
39,2,88.0,90.0,0.019736842105263157
40,3,82.0,85.0,0.01864035087719298
41,2,84.0,86.0,0.018859649122807017
42,2,85.0,87.0,0.019078947368421053
43,1,88.0,89.0,0.019517543859649124
44,1,91.0,92.0,0.02017543859649123
45,0,85.0,85.0,0.01864035087719298
46,1,90.0,91.0,0.019956140350877193
47,1,88.0,89.0,0.019517543859649124
48,1,81.0,82.0,0.017982456140350878
49,0,87.0,87.0,0.019078947368421053
