u,v,owned_by
0,1,0
0,2,0
0,3,0
0,4,0
0,5,0
0,6,0
0,7,0
0,8,0
0,9,0
0,10,0
0,11,0
0,12,0
0,13,0
0,14,0
0,15,0
0,16,0
0,17,0
0,18,0
0,19,0
0,20,0
0,21,0
0,22,0
0,23,0
0,24,0
0,25,0
0,26,0
0,27,0
0,28,0
0,29,0
0,30,0
0,31,0
0,32,0
0,33,0
0,34,0
0,35,0
0,36,0
0,37,0
0,38,0
0,39,0
0,40,0
0,41,0
0,42,0
0,43,0
0,44,0
0,45,0
0,46,0
0,47,0
0,48,0
0,49,0
1,4,1
1,5,1
1,6,1
1,9,1
1,10,1
1,12,1
1,13,1
1,20,1
1,23,1
1,24,1
1,28,1
1,31,1
1,35,1
1,40,1
1,42,1
1,43,1
2,5,2
2,6,2
2,10,2
2,12,2
2,14,2
2,15,2
2,29,2
2,31,2
2,33,2
2,35,2
2,37,2
2,38,2
2,41,2
2,44,2
2,48,2
3,5,3
3,6,3
3,7,3
3,8,3
3,11,3
3,16,3
3,18,3
3,19,3
3,20,3
3,23,3
3,29,3
3,34,3
3,36,3
3,37,3
3,42,3
3,43,3
3,45,3
3,47,3
4,5,4
4,6,4
4,9,4
4,18,4
4,25,4
4,34,4
4,36,4
4,39,4
4,42,4
4,44,4
5,11,5
5,18,5
5,22,5
5,23,5
5,25,5
5,26,5
5,29,5
5,36,5
5,38,5
5,40,5
5,42,5
5,45,5
5,46,5
6,13,6
6,15,6
6,17,6
6,21,6
6,23,6
6,27,6
6,30,6
6,33,6
6,35,6
6,36,6
6,37,6
6,39,6
6,42,6
6,43,6
6,45,6
7,9,7
7,17,7
7,19,7
7,25,7
7,37,7
7,38,7
7,42,7
7,46,7
7,49,7
8,13,8
8,15,8
8,17,8
8,18,8
8,20,8
8,23,8
8,24,8
8,29,8
8,30,8
8,45,8
9,12,9
9,14,9
9,16,9
9,17,9
9,18,9
9,19,9
9,26,9
9,30,9
9,32,9
9,37,9
9,40,9
9,43,9
9,46,9
10,11,10
10,14,10
10,18,10
10,20,10
10,23,10
10,24,10
10,26,10
10,34,10
10,45,10
10,47,10
11,12,11
11,17,11
11,18,11
11,21,11
11,22,11
11,30,11
11,31,11
11,32,11
11,41,11
12,13,12
12,21,12
12,22,12
12,25,12
12,30,12
12,31,12
12,32,12
12,34,12
12,35,12
12,38,12
12,39,12
12,43,12
12,46,12
13,16,13
13,18,13
13,19,13
13,22,13
13,24,13
13,25,13
13,28,13
13,35,13
13,37,13
13,40,13
13,43,13
13,45,13
14,17,14
14,18,14
14,24,14
14,32,14
14,38,14
15,20,15
15,22,15
15,38,15
15,39,15
15,42,15
15,48,15
15,49,15
16,19,16
16,22,16
16,24,16
16,30,16
16,36,16
16,38,16
16,39,16
16,40,16
16,41,16
16,47,16
16,48,16
17,18,17
17,19,17
17,21,17
17,27,17
17,28,17
17,29,17
17,31,17
17,35,17
17,49,17
18,27,18
18,30,18
18,35,18
18,36,18
18,40,18
18,42,18
18,45,18
18,46,18
18,48,18
18,49,18
19,23,19
19,25,19
19,26,19
19,28,19
19,31,19
19,34,19
19,35,19
19,36,19
19,39,19
19,40,19
19,49,19
20,30,20
20,32,20
20,34,20
20,38,20
20,40,20
21,25,21
21,27,21
21,28,21
21,29,21
21,36,21
21,39,21
21,40,21
21,45,21
21,46,21
22,33,22
22,39,22
22,43,22
22,47,22
22,48,22
23,26,23
23,28,23
23,29,23
23,32,23
23,33,23
23,37,23
23,43,23
23,45,23
23,47,23
24,35,24
24,38,24
24,40,24
24,43,24
24,45,24
25,26,25
25,39,25
26,37,26
26,38,26
26,39,26
26,40,26
26,45,26
27,28,27
27,31,27
27,36,27
27,39,27
27,42,27
27,47,27
27,49,27
28,31,28
28,32,28
28,33,28
28,48,28
29,31,29
29,33,29
29,39,29
30,32,30
30,35,30
30,41,30
30,42,30
30,43,30
30,45,30
31,35,31
31,38,31
31,39,31
31,40,31
31,42,31
31,45,31
31,47,31
31,48,31
32,39,32
32,43,32
33,34,33
33,37,33
33,38,33
33,45,33
34,42,34
34,45,34
35,36,35
35,41,35
36,37,36
36,41,36
36,42,36
36,44,36
37,45,37
37,46,37
38,40,38
38,48,38
39,41,39
39,44,39
39,48,39
40,42,40
40,44,40
40,47,40
41,46,41
41,48,41
41,49,41
42,47,42
42,49,42
43,44,43
44,48,44
