u,v,owned_by
0,1,0
0,2,0
0,3,0
0,4,0
0,5,0
0,6,0
0,7,0
0,8,0
0,9,0
0,10,0
0,11,0
0,12,0
0,13,0
0,14,0
0,15,0
0,16,0
0,17,0
0,18,0
0,19,0
0,20,0
0,21,0
0,22,0
0,23,0
0,24,0
0,25,0
0,26,0
0,27,0
0,28,0
0,29,0
0,30,0
0,31,0
0,32,0
0,33,0
0,34,0
0,35,0
0,36,0
0,37,0
0,38,0
0,39,0
0,40,0
0,41,0
0,42,0
0,43,0
0,44,0
0,45,0
0,46,0
0,47,0
0,48,0
0,49,0
1,6,1
1,9,1
1,11,1
1,12,1
1,13,1
1,14,1
1,16,1
1,19,1
1,20,1
1,21,1
1,24,1
1,26,1
1,30,1
1,32,1
1,37,1
1,38,1
1,42,1
1,48,1
2,3,2
2,9,2
2,15,2
2,22,2
2,23,2
2,30,2
2,35,2
2,39,2
2,42,2
2,43,2
2,46,2
2,47,2
2,48,2
3,8,3
3,10,3
3,16,3
3,18,3
3,20,3
3,21,3
3,28,3
3,29,3
3,34,3
3,35,3
3,38,3
3,46,3
4,5,4
4,11,4
4,12,4
4,16,4
4,28,4
4,38,4
4,39,4
4,40,4
4,47,4
5,12,5
5,23,5
5,32,5
5,35,5
5,38,5
5,39,5
5,46,5
5,49,5
6,8,6
6,10,6
6,15,6
6,20,6
6,23,6
6,27,6
6,32,6
6,36,6
6,37,6
6,43,6
7,12,7
7,17,7
7,20,7
7,24,7
7,26,7
7,30,7
7,34,7
7,36,7
7,38,7
7,41,7
7,44,7
7,45,7
8,10,8
8,14,8
8,33,8
8,34,8
8,45,8
8,48,8
9,13,9
9,15,9
9,16,9
9,24,9
9,25,9
9,27,9
9,33,9
9,35,9
9,39,9
9,40,9
9,41,9
9,42,9
9,45,9
9,48,9
9,49,9
10,14,10
10,16,10
10,20,10
10,21,10
10,24,10
10,25,10
10,28,10
10,30,10
10,33,10
10,40,10
10,41,10
10,42,10
10,43,10
10,44,10
10,45,10
11,21,11
11,23,11
11,29,11
11,30,11
11,32,11
11,40,11
11,41,11
11,42,11
11,43,11
11,46,11
11,47,11
11,49,11
12,13,12
12,14,12
12,18,12
12,21,12
12,23,12
12,25,12
12,27,12
12,29,12
12,35,12
12,36,12
12,37,12
12,40,12
12,41,12
12,42,12
12,49,12
13,16,13
13,17,13
13,21,13
13,28,13
13,33,13
13,34,13
13,40,13
13,41,13
14,16,14
14,20,14
14,24,14
14,25,14
14,28,14
14,31,14
14,34,14
14,35,14
14,37,14
14,44,14
15,19,15
15,23,15
15,32,15
15,40,15
15,41,15
15,45,15
16,23,16
16,24,16
16,28,16
16,32,16
16,33,16
16,45,16
16,48,16
17,20,17
17,21,17
17,23,17
17,26,17
17,33,17
17,35,17
17,37,17
17,40,17
17,42,17
17,47,17
18,29,18
18,40,18
18,42,18
18,44,18
18,49,18
19,25,19
19,27,19
19,30,19
19,31,19
19,33,19
19,39,19
19,42,19
19,43,19
19,44,19
20,22,20
20,28,20
20,32,20
20,39,20
20,40,20
20,41,20
20,42,20
20,43,20
21,24,21
21,28,21
21,30,21
21,31,21
21,33,21
21,37,21
21,41,21
21,46,21
22,29,22
22,31,22
22,35,22
22,41,22
23,24,23
23,25,23
23,31,23
23,38,23
23,47,23
23,49,23
24,32,24
24,36,24
24,42,24
25,29,25
25,32,25
25,35,25
25,40,25
25,42,25
25,43,25
26,33,26
26,34,26
26,42,26
27,28,27
27,32,27
27,34,27
27,35,27
27,41,27
27,45,27
27,46,27
28,29,28
28,34,28
28,39,28
28,41,28
29,32,29
29,33,29
29,40,29
29,42,29
29,48,29
30,34,30
30,36,30
30,38,30
30,40,30
30,47,30
31,45,31
32,41,32
32,42,32
32,43,32
32,47,32
33,35,33
33,40,33
33,45,33
33,46,33
34,36,34
34,38,34
34,46,34
34,47,34
34,48,34
35,36,35
35,38,35
35,39,35
35,41,35
35,42,35
35,44,35
35,46,35
36,46,36
36,47,36
37,44,37
37,46,37
38,41,38
38,42,38
38,45,38
38,46,38
38,49,38
39,47,39
40,45,40
40,47,40
41,47,41
41,49,41
42,47,42
42,48,42
43,46,43
44,46,44
44,49,44
47,48,47
47,49,47
48,49,48
