node,owned_edges,dist_sum,cost,p
0,49,49.0,98.0,0.021486516114887087
1,14,83.0,97.0,0.021267265950449463
2,12,84.0,96.0,0.02104801578601184
3,10,86.0,96.0,0.02104801578601184
4,11,86.0,97.0,0.021267265950449463
5,13,83.0,96.0,0.02104801578601184
6,11,84.0,95.0,0.020828765621574215
7,15,79.0,94.0,0.020609515457136594
8,11,85.0,96.0,0.02104801578601184
9,9,85.0,94.0,0.020609515457136594
10,7,89.0,96.0,0.02104801578601184
11,9,83.0,92.0,0.020171015128261346
12,10,87.0,97.0,0.021267265950449463
13,13,78.0,91.0,0.019951764963823723
14,11,83.0,94.0,0.020609515457136594
15,9,83.0,92.0,0.020171015128261346
16,8,85.0,93.0,0.02039026529269897
17,5,86.0,91.0,0.019951764963823723
18,7,85.0,92.0,0.020171015128261346
19,6,86.0,92.0,0.020171015128261346
20,10,81.0,91.0,0.019951764963823723
21,4,90.0,94.0,0.020609515457136594
22,5,89.0,94.0,0.020609515457136594
23,5,84.0,89.0,0.019513264634948475
24,3,88.0,91.0,0.019951764963823723
25,4,90.0,94.0,0.020609515457136594
26,6,86.0,92.0,0.020171015128261346
27,4,86.0,90.0,0.0197325147993861
28,6,86.0,92.0,0.020171015128261346
29,1,91.0,92.0,0.020171015128261346
30,7,82.0,89.0,0.019513264634948475
31,3,87.0,90.0,0.0197325147993861
32,5,87.0,92.0,0.020171015128261346
33,6,88.0,94.0,0.020609515457136594
34,3,88.0,91.0,0.019951764963823723
35,3,85.0,88.0,0.019294014470510854
36,3,83.0,86.0,0.018855514141635606
37,4,86.0,90.0,0.0197325147993861
38,2,90.0,92.0,0.020171015128261346
39,1,80.0,81.0,0.01775926331944749
40,4,84.0,88.0,0.019294014470510854
41,2,86.0,88.0,0.019294014470510854
42,2,84.0,86.0,0.018855514141635606
43,2,86.0,88.0,0.019294014470510854
44,0,87.0,87.0,0.01907476430607323
45,2,79.0,81.0,0.01775926331944749
46,1,88.0,89.0,0.019513264634948475
47,1,79.0,80.0,0.017540013155009866
48,0,88.0,88.0,0.019294014470510854
49,0,85.0,85.0,0.018636263977197982
