node,owned_edges,dist_sum,cost,p
0,49,49.0,98.0,0.021467688937568456
1,11,86.0,97.0,0.021248630887185104
2,9,88.0,97.0,0.021248630887185104
3,11,86.0,97.0,0.021248630887185104
4,10,86.0,96.0,0.021029572836801753
5,14,82.0,96.0,0.021029572836801753
6,17,77.0,94.0,0.02059145673603505
7,13,83.0,96.0,0.021029572836801753
8,12,84.0,96.0,0.021029572836801753
9,9,84.0,93.0,0.0203723986856517
10,11,82.0,93.0,0.0203723986856517
11,10,84.0,94.0,0.02059145673603505
12,7,86.0,93.0,0.0203723986856517
13,9,81.0,90.0,0.019715224534501644
14,6,90.0,96.0,0.021029572836801753
15,8,84.0,92.0,0.020153340635268347
16,7,86.0,93.0,0.0203723986856517
17,5,90.0,95.0,0.0208105147864184
18,5,90.0,95.0,0.0208105147864184
19,8,86.0,94.0,0.02059145673603505
20,9,85.0,94.0,0.02059145673603505
21,6,81.0,87.0,0.019058050383351587
22,6,81.0,87.0,0.019058050383351587
23,3,89.0,92.0,0.020153340635268347
24,9,85.0,94.0,0.02059145673603505
25,9,85.0,94.0,0.02059145673603505
26,5,83.0,88.0,0.01927710843373494
27,6,85.0,91.0,0.019934282584884996
28,7,80.0,87.0,0.019058050383351587
29,5,84.0,89.0,0.019496166484118293
30,4,87.0,91.0,0.019934282584884996
31,1,89.0,90.0,0.019715224534501644
32,3,88.0,91.0,0.019934282584884996
33,4,89.0,93.0,0.0203723986856517
34,3,85.0,88.0,0.01927710843373494
35,4,82.0,86.0,0.018838992332968235
36,2,88.0,90.0,0.019715224534501644
37,3,87.0,90.0,0.019715224534501644
38,2,90.0,92.0,0.020153340635268347
39,3,86.0,89.0,0.019496166484118293
40,1,87.0,88.0,0.01927710843373494
41,3,90.0,93.0,0.0203723986856517
42,1,83.0,84.0,0.018400876232201532
43,1,84.0,85.0,0.018619934282584884
44,2,90.0,92.0,0.020153340635268347
45,1,87.0,88.0,0.01927710843373494
46,0,86.0,86.0,0.018838992332968235
47,0,79.0,79.0,0.017305585980284775
48,1,82.0,83.0,0.01818181818181818
49,0,89.0,89.0,0.019496166484118293
