node,owned_edges,dist_sum,cost,p
0,49,49.0,98.0,0.02151009657594381
1,13,84.0,97.0,0.02129060579455663
2,9,88.0,97.0,0.02129060579455663
3,14,83.0,97.0,0.02129060579455663
4,14,82.0,96.0,0.021071115013169446
5,12,85.0,97.0,0.02129060579455663
6,10,85.0,95.0,0.020851624231782266
7,9,85.0,94.0,0.020632133450395083
8,10,84.0,94.0,0.020632133450395083
9,12,81.0,93.0,0.020412642669007903
10,8,87.0,95.0,0.020851624231782266
11,12,83.0,95.0,0.020851624231782266
12,10,84.0,94.0,0.020632133450395083
13,7,88.0,95.0,0.020851624231782266
14,5,88.0,93.0,0.020412642669007903
15,7,86.0,93.0,0.020412642669007903
16,11,82.0,93.0,0.020412642669007903
17,9,86.0,95.0,0.020851624231782266
18,9,84.0,93.0,0.020412642669007903
19,5,86.0,91.0,0.01997366110623354
20,10,81.0,91.0,0.01997366110623354
21,8,82.0,90.0,0.019754170324846356
22,5,86.0,91.0,0.01997366110623354
23,3,90.0,93.0,0.020412642669007903
24,9,85.0,94.0,0.020632133450395083
25,9,86.0,95.0,0.020851624231782266
26,5,89.0,94.0,0.020632133450395083
27,5,86.0,91.0,0.01997366110623354
28,6,82.0,88.0,0.019315188762071993
29,9,84.0,93.0,0.020412642669007903
30,3,86.0,89.0,0.019534679543459176
31,5,88.0,93.0,0.020412642669007903
32,4,81.0,85.0,0.018656716417910446
33,5,87.0,92.0,0.02019315188762072
34,1,84.0,85.0,0.018656716417910446
35,5,87.0,92.0,0.02019315188762072
36,2,89.0,91.0,0.01997366110623354
37,3,85.0,88.0,0.019315188762071993
38,1,84.0,85.0,0.018656716417910446
39,1,84.0,85.0,0.018656716417910446
40,1,80.0,81.0,0.01777875329236172
41,3,86.0,89.0,0.019534679543459176
42,2,82.0,84.0,0.018437225636523266
43,1,90.0,91.0,0.01997366110623354
44,1,86.0,87.0,0.019095697980684813
45,1,85.0,86.0,0.01887620719929763
46,0,85.0,85.0,0.018656716417910446
47,1,80.0,81.0,0.01777875329236172
48,0,84.0,84.0,0.018437225636523266
49,0,88.0,88.0,0.019315188762071993
