u,v,owned_by
0,1,0
0,2,0
0,3,0
0,4,0
0,5,0
0,6,0
0,7,0
0,8,0
0,9,0
0,10,0
0,11,0
0,12,0
0,13,0
0,14,0
0,15,0
0,16,0
0,17,0
0,18,0
0,19,0
0,20,0
0,21,0
0,22,0
0,23,0
0,24,0
0,25,0
0,26,0
0,27,0
0,28,0
0,29,0
0,30,0
0,31,0
0,32,0
0,33,0
0,34,0
0,35,0
0,36,0
0,37,0
0,38,0
0,39,0
0,40,0
0,41,0
0,42,0
0,43,0
0,44,0
0,45,0
0,46,0
0,47,0
0,48,0
0,49,0
1,6,1
1,10,1
1,14,1
1,16,1
1,21,1
1,25,1
1,28,1
1,31,1
1,32,1
1,33,1
1,41,1
1,45,1
2,4,2
2,6,2
2,16,2
2,17,2
2,18,2
2,21,2
2,26,2
2,28,2
2,34,2
2,35,2
2,41,2
2,46,2
3,10,3
3,12,3
3,18,3
3,22,3
3,29,3
3,31,3
3,33,3
3,37,3
3,40,3
3,44,3
3,45,3
3,46,3
3,48,3
3,49,3
4,19,4
4,25,4
4,26,4
4,28,4
4,36,4
4,38,4
4,43,4
5,11,5
5,14,5
5,16,5
5,17,5
5,20,5
5,21,5
5,22,5
5,28,5
5,32,5
5,33,5
5,35,5
5,36,5
5,48,5
6,9,6
6,11,6
6,16,6
6,26,6
6,37,6
6,38,6
6,42,6
6,48,6
7,9,7
7,13,7
7,29,7
7,36,7
7,37,7
7,38,7
7,40,7
7,41,7
7,42,7
7,49,7
8,9,8
8,16,8
8,17,8
8,19,8
8,20,8
8,23,8
8,28,8
8,29,8
8,32,8
8,34,8
8,36,8
8,37,8
8,40,8
9,17,9
9,18,9
9,34,9
9,38,9
9,43,9
9,46,9
9,49,9
10,22,10
10,26,10
10,31,10
10,34,10
10,39,10
10,41,10
10,48,10
10,49,10
11,18,11
11,34,11
11,36,11
11,37,11
11,45,11
12,18,12
12,21,12
12,40,12
12,41,12
12,46,12
12,48,12
13,17,13
13,18,13
13,23,13
13,28,13
13,31,13
13,32,13
13,37,13
13,38,13
13,39,13
13,43,13
13,44,13
13,47,13
13,49,13
14,16,14
14,21,14
14,23,14
14,24,14
14,27,14
14,29,14
14,32,14
14,37,14
14,41,14
14,43,14
14,48,14
15,17,15
15,20,15
15,22,15
15,28,15
15,32,15
15,34,15
15,37,15
15,41,15
15,44,15
16,24,16
16,25,16
16,29,16
16,31,16
16,32,16
16,35,16
16,36,16
16,37,16
16,38,16
16,42,16
16,48,16
16,49,16
17,19,17
17,22,17
17,24,17
17,26,17
17,31,17
17,32,17
17,38,17
17,46,17
18,24,18
18,25,18
18,30,18
18,33,18
18,38,18
18,49,18
19,20,19
19,23,19
19,28,19
19,30,19
19,33,19
19,39,19
19,42,19
19,43,19
19,44,19
19,45,19
19,47,19
19,48,19
20,22,20
20,26,20
20,31,20
20,34,20
20,36,20
20,43,20
20,46,20
21,22,21
21,28,21
21,32,21
21,36,21
21,37,21
21,46,21
21,47,21
21,49,21
22,24,22
22,25,22
22,28,22
22,34,22
22,35,22
22,41,22
22,42,22
22,47,22
22,48,22
22,49,22
23,32,23
23,35,23
23,38,23
24,31,24
24,33,24
24,39,24
24,41,24
24,42,24
25,27,25
25,29,25
25,30,25
25,32,25
25,34,25
25,35,25
25,37,25
25,41,25
25,47,25
25,49,25
26,29,26
26,33,26
26,36,26
26,44,26
26,47,26
27,30,27
27,35,27
27,36,27
27,38,27
27,49,27
28,30,28
28,35,28
28,37,28
28,39,28
28,40,28
28,41,28
28,42,28
28,44,28
28,45,28
28,46,28
29,32,29
29,33,29
29,35,29
29,38,29
29,39,29
29,45,29
29,46,29
29,49,29
30,35,30
30,36,30
30,41,30
30,43,30
30,44,30
30,49,30
31,32,31
31,36,31
31,42,31
31,43,31
31,46,31
31,48,31
32,34,32
32,35,32
32,42,32
32,43,32
32,45,32
32,47,32
32,48,32
33,35,33
33,47,33
34,41,34
34,42,34
34,48,34
35,36,35
35,38,35
35,45,35
35,48,35
36,42,36
36,46,36
36,47,36
36,48,36
36,49,36
37,41,37
37,44,37
37,46,37
38,46,38
38,47,38
39,42,39
39,44,39
39,45,39
39,48,39
40,45,40
40,47,40
41,43,41
42,43,42
42,46,42
47,48,47
