u,v,owned_by
0,1,0
0,2,0
0,3,0
0,4,0
0,5,0
0,6,0
0,7,0
0,8,0
0,9,0
0,10,0
0,11,0
0,12,0
0,13,0
0,14,0
0,15,0
0,16,0
0,17,0
0,18,0
0,19,0
0,20,0
0,21,0
0,22,0
0,23,0
0,24,0
0,25,0
0,26,0
0,27,0
0,28,0
0,29,0
0,30,0
0,31,0
0,32,0
0,33,0
0,34,0
0,35,0
0,36,0
0,37,0
0,38,0
0,39,0
0,40,0
0,41,0
0,42,0
0,43,0
0,44,0
0,45,0
0,46,0
0,47,0
0,48,0
0,49,0
1,4,1
1,5,1
1,6,1
1,7,1
1,13,1
1,21,1
1,23,1
1,26,1
1,29,1
1,30,1
1,33,1
1,36,1
1,38,1
1,40,1
1,41,1
2,6,2
2,9,2
2,10,2
2,12,2
2,13,2
2,15,2
2,16,2
2,20,2
2,23,2
2,25,2
2,30,2
2,38,2
2,47,2
2,48,2
3,8,3
3,11,3
3,15,3
3,18,3
3,19,3
3,24,3
3,28,3
3,40,3
3,41,3
4,13,4
4,15,4
4,20,4
4,21,4
4,29,4
4,30,4
4,31,4
4,39,4
4,46,4
4,49,4
5,9,5
5,11,5
5,12,5
5,26,5
5,30,5
5,31,5
5,37,5
5,39,5
5,44,5
5,47,5
6,9,6
6,10,6
6,12,6
6,17,6
6,18,6
6,21,6
6,24,6
6,25,6
6,33,6
6,42,6
6,44,6
7,9,7
7,10,7
7,11,7
7,13,7
7,16,7
7,22,7
7,23,7
7,29,7
7,30,7
7,32,7
7,35,7
7,43,7
7,44,7
7,46,7
8,10,8
8,19,8
8,24,8
8,27,8
8,30,8
8,38,8
8,44,8
9,10,9
9,17,9
9,19,9
9,26,9
9,36,9
9,37,9
9,44,9
9,45,9
9,47,9
10,16,10
10,20,10
10,22,10
10,36,10
10,40,10
10,42,10
10,46,10
11,12,11
11,14,11
11,20,11
11,22,11
11,30,11
11,33,11
11,34,11
11,45,11
11,48,11
11,49,11
12,13,12
12,20,12
12,21,12
12,29,12
12,32,12
12,35,12
12,38,12
12,40,12
12,42,12
12,48,12
13,14,13
13,21,13
13,27,13
13,33,13
13,45,13
13,46,13
14,22,14
14,24,14
14,27,14
14,28,14
14,29,14
14,33,14
14,34,14
14,35,14
14,37,14
14,38,14
14,46,14
14,47,14
14,49,14
15,22,15
15,23,15
15,24,15
15,27,15
15,29,15
15,30,15
15,31,15
15,36,15
15,42,15
16,17,16
16,25,16
16,26,16
16,28,16
16,31,16
16,32,16
16,34,16
16,39,16
16,40,16
16,45,16
17,20,17
17,22,17
17,27,17
17,29,17
17,32,17
17,36,17
17,41,17
18,19,18
18,24,18
18,29,18
18,30,18
18,31,18
18,33,18
18,37,18
18,43,18
18,44,18
18,47,18
18,48,18
19,21,19
19,22,19
19,23,19
19,24,19
19,26,19
19,32,19
19,34,19
19,39,19
19,45,19
19,46,19
19,48,19
19,49,19
20,23,20
20,25,20
20,31,20
20,35,20
20,37,20
20,45,20
20,46,20
20,48,20
21,24,21
21,34,21
21,35,21
21,37,21
21,38,21
21,40,21
22,23,22
22,30,22
22,32,22
22,38,22
22,40,22
22,47,22
22,49,22
23,24,23
23,30,23
23,36,23
23,37,23
24,29,24
24,30,24
24,31,24
24,32,24
24,38,24
25,32,25
25,34,25
25,37,25
25,39,25
25,41,25
25,45,25
25,47,25
25,48,25
25,49,25
26,38,26
26,42,26
26,45,26
27,34,27
27,42,27
27,43,27
27,46,27
27,47,27
27,48,27
28,29,28
28,30,28
28,32,28
28,34,28
28,37,28
28,40,28
28,41,28
28,44,28
28,46,28
29,32,29
29,36,29
29,39,29
29,41,29
29,42,29
29,44,29
29,49,29
30,32,30
30,34,30
30,38,30
30,40,30
30,41,30
30,42,30
30,47,30
30,48,30
31,37,31
31,39,31
31,43,31
31,46,31
32,38,32
32,40,32
32,43,32
32,46,32
32,48,32
33,41,33
33,45,33
33,47,33
33,49,33
34,36,34
34,42,34
34,49,34
35,40,35
35,43,35
37,44,37
37,48,37
38,40,38
38,44,38
38,45,38
38,48,38
39,40,39
39,48,39
40,42,40
40,44,40
40,45,40
40,49,40
41,45,41
41,49,41
42,44,42
42,45,42
44,45,44
44,49,44
45,47,45
